Mon Mar 25 15:08:31 2019


Number of Points = 15770

Depth (nm)	Load (µN)	Time (s)
-3.012815	-0.169624	0.000000
-3.332346	-0.427681	0.016667
-3.330033	-0.364903	0.033333
35.666041	20.047993	2.583333
36.151461	20.139089	2.600000
36.475793	20.290347	2.616667
36.316795	20.711470	2.633333
36.963233	20.835447	2.650000
37.287564	20.988679	2.666667
37.772981	21.082833	2.683333
38.258467	21.086286	2.700000
38.421710	21.300573	2.716667
38.746108	21.364242	2.733333
38.909280	21.671143	2.750000
39.394627	21.859773	2.766667
39.719024	21.924642	2.783333
40.204509	21.930142	2.800000
40.367749	22.147477	2.816667
40.530919	22.457961	2.833333
41.177420	22.497728	2.850000
41.501886	22.471366	2.866667
41.826281	22.538038	2.883333
41.989520	22.757705	2.900000
42.313845	22.918305	2.916667
42.477083	23.139047	2.933333
43.123582	23.181521	2.950000
43.609063	23.190272	2.966667
43.772370	23.318466	2.983333
43.774378	23.788991	3.000000
44.420946	23.739226	3.016667
44.745269	23.903422	3.033333
45.069591	24.068157	3.050000
45.555071	24.078955	3.066667
45.557147	24.458837	3.083333
46.203642	24.506003	3.100000
46.366876	24.732487	3.116667
46.852427	24.649192	3.133333
47.176818	24.721147	3.150000
47.501210	24.793342	3.166667
47.986761	24.710352	3.183333
47.827746	25.153647	3.200000
48.313152	25.263290	3.216667
48.798558	25.373475	3.233333
49.122948	25.447232	3.250000
49.447266	25.617903	3.266667
49.610496	25.848696	3.283333
49.934813	26.020444	3.300000
50.420217	26.133151	3.316667
51.066707	26.186820	3.333333
51.068995	26.284269	3.350000
51.393310	26.457818	3.366667
51.878786	26.474521	3.383333
52.042087	26.610619	3.400000
52.366255	26.981699	3.416667
52.851803	26.901200	3.433333
52.853942	27.196235	3.450000
53.500357	27.352159	3.466667
53.824818	27.331719	3.483333
54.149130	27.509046	3.500000
54.473591	27.488848	3.516667
54.636816	27.726465	3.533333
55.122290	27.746182	3.550000
55.607838	27.666780	3.566667
55.771136	27.805995	3.583333
56.095447	27.985485	3.600000
56.258596	28.324917	3.616667
56.743993	28.446099	3.633333
57.229541	28.367488	3.650000
57.553925	28.448699	3.666667
57.717223	28.589713	3.683333
58.202695	28.611844	3.700000
58.688091	28.734834	3.716667
58.529213	28.995806	3.733333
59.175771	28.959223	3.750000
59.500079	29.143034	3.766667
59.824462	29.226170	3.783333
59.987758	29.369102	3.800000
60.634240	29.435063	3.816667
60.636524	29.536577	3.833333
61.283005	29.603262	3.850000
61.285213	29.806826	3.866667
61.770606	29.933967	3.883333
61.933824	30.180748	3.900000
62.580457	30.044780	3.916667
62.904839	30.130324	3.933333
63.229220	30.216108	3.950000
63.714765	30.139996	3.966667
64.039300	30.020901	3.983333
64.202594	30.166596	4.000000
64.365811	30.415361	4.016667
64.690269	30.399160	4.033333
65.014417	30.795417	4.050000
65.499807	30.926712	4.066667
65.824187	31.014543	4.083333
66.309654	31.043075	4.100000
66.634111	31.027661	4.116667
66.958646	30.908581	4.133333
67.121938	31.056557	4.150000
67.768570	30.922248	4.166667
67.770853	31.026156	4.183333
68.095310	31.011047	4.200000
68.419532	31.308443	4.216667
68.743911	31.397964	4.233333
69.068211	31.592231	4.250000
69.714842	31.458659	4.266667
69.717124	31.563286	4.283333
70.202589	31.594118	4.300000
70.526967	31.684724	4.316667
70.851345	31.775572	4.333333
71.014635	31.926191	4.350000
71.500099	31.957990	4.366667
71.985485	32.095437	4.383333
72.310099	31.870973	4.400000
72.473309	32.127841	4.416667
72.797606	32.325719	4.433333
72.960975	32.371956	4.450000
73.446200	32.723095	4.466667
73.931902	32.438458	4.483333
74.256278	32.531596	4.500000
74.419646	32.578256	4.516667
75.066276	32.446406	4.533333
75.229564	32.599552	4.550000
75.553939	32.693416	4.566667
75.878474	32.574372	4.583333
76.202849	32.668478	4.600000
76.527224	32.762825	4.616667
77.012686	32.797894	4.633333
77.176134	32.738375	4.650000
77.500348	33.047314	4.666667
77.663715	33.094939	4.683333
77.988090	33.190371	4.700000
78.634638	33.167013	4.716667
78.636918	33.274456	4.733333
79.122298	33.418600	4.750000
79.607759	33.455484	4.766667
79.932213	33.444260	4.783333
80.256667	33.433098	4.800000
80.420034	33.481509	4.816667
81.066581	33.459488	4.833333
81.229867	33.616244	4.850000
81.393234	33.664957	4.866667
82.039781	33.643544	4.883333
82.364153	33.741393	4.900000
82.527601	33.681885	4.916667
82.852054	33.671392	4.933333
83.176508	33.660960	4.950000
83.500880	33.759293	4.966667
83.986339	33.798362	4.983333
84.310792	33.788235	5.000000
84.635327	33.669223	5.016667
84.798611	33.827668	5.033333
85.284152	33.758219	5.050000
85.608605	33.748336	5.066667
85.771807	34.016568	5.083333
86.257347	33.947425	5.100000
86.420549	34.216377	5.116667
86.906089	34.147478	5.133333
87.069372	34.307367	5.150000
87.554829	34.348497	5.166667
87.718112	34.508866	5.183333
88.203569	34.550480	5.200000
88.366852	34.711330	5.216667
88.852308	34.753428	5.233333
89.337765	34.795769	5.250000
89.662300	34.676779	5.266667
90.148005	34.387848	5.283333
90.150283	34.498294	5.300000
90.474652	34.600376	5.316667
90.637767	34.983742	5.333333
91.445398	34.908070	5.350000
91.608846	34.848578	5.366667
91.933297	34.840581	5.383333
92.257749	34.832644	5.400000
92.582117	34.935935	5.416667
93.067573	34.979978	5.433333
93.392108	34.861000	5.450000
93.555472	34.912858	5.466667
93.880007	34.793880	5.483333
94.043204	35.068793	5.500000
94.528575	35.225272	5.516667
94.852942	35.329892	5.533333
95.338648	35.039608	5.550000
95.663099	35.032465	5.566667
95.987550	35.025383	5.583333
95.989743	35.249339	5.600000
96.475112	35.407270	5.616667
96.960650	35.341069	5.633333
97.285101	35.334413	5.650000
97.448380	35.499727	5.666667
97.772662	35.718409	5.683333
98.258200	35.652637	5.700000
98.582650	35.646406	5.716667
99.068272	35.467968	5.733333
99.231635	35.521279	5.750000
99.394914	35.687558	5.766667
99.719279	35.794601	5.783333
100.204732	35.842409	5.800000
100.368010	36.009410	5.816667
101.014464	36.111676	5.833333
101.177912	36.052202	5.850000
101.502191	36.273961	5.866667
101.826641	36.268705	5.883333
102.151005	36.377318	5.900000
102.475454	36.372244	5.916667
103.121907	36.476329	5.933333
103.446613	36.129348	5.950000
103.771148	36.010407	5.966667
103.612165	36.412029	5.983333
104.419962	36.114682	6.000000
104.583238	36.283617	6.016667
104.907687	36.278971	6.033333
105.070792	36.677269	6.050000
105.395326	36.558336	6.066667
105.558602	36.728111	6.083333
106.044224	36.549714	6.100000
106.207414	36.834564	6.116667
106.692950	36.771063	6.133333
107.178399	36.822636	6.150000
107.663935	36.759320	6.166667
107.666209	36.874452	6.183333
108.151745	36.811259	6.200000
108.476280	36.692335	6.216667
108.639641	36.748128	6.233333
108.963917	36.975327	6.250000
109.288278	37.087455	6.266667
109.773814	37.024691	6.283333
110.098175	37.137183	6.300000
110.422623	37.134061	6.316667
110.747158	37.015146	6.333333
110.910345	37.303434	6.350000
111.234706	37.416650	6.366667
111.881328	37.294985	6.383333
112.044601	37.468020	6.400000
112.530223	37.289658	6.416667
112.532409	37.522390	6.433333
113.179031	37.401034	6.450000
113.342304	37.574674	6.466667
113.827751	37.629652	6.483333
113.991199	37.570201	6.500000
114.637821	37.449155	6.516667
114.640094	37.565973	6.533333
114.964453	37.680888	6.550000
115.449988	37.619539	6.566667
115.613348	37.677148	6.583333
115.937707	37.792549	6.600000
116.423065	37.966102	6.616667
116.747512	37.964629	6.633333
117.071958	37.963216	6.650000
117.396317	38.079464	6.666667
117.720764	38.078235	6.683333
118.045210	38.077066	6.700000
118.369657	38.075959	6.716667
118.855191	38.015471	6.733333
119.179549	38.132448	6.750000
119.504172	37.895603	6.766667
119.506267	38.249667	6.783333
119.830536	38.485387	6.800000
120.477156	38.365951	6.816667
120.640515	38.424893	6.833333
121.125960	38.483522	6.850000
121.128142	38.720704	6.866667
121.774673	38.720381	6.883333
121.938032	38.779747	6.900000
122.423387	38.958207	6.916667
122.747921	38.839338	6.933333
123.233365	38.899182	6.950000
123.396902	38.720645	6.966667
123.721258	38.840046	6.983333
124.045614	38.959689	7.000000
124.370059	38.960169	7.016667
124.694415	39.080175	7.033333
125.018860	39.080838	7.050000
125.343306	39.081563	7.066667
125.828838	39.022920	7.083333
125.992196	39.083196	7.100000
126.477728	39.024677	7.116667
126.802173	39.025647	7.133333
126.965351	39.326059	7.150000
127.450883	39.267847	7.166667
127.614240	39.328548	7.183333
128.099592	39.511013	7.200000
128.424037	39.512532	7.216667
128.909839	39.093582	7.233333
129.073106	39.274837	7.250000
129.397370	39.517457	7.266667
129.721814	39.519221	7.283333
130.207346	39.461625	7.300000
130.370794	39.402204	7.316667
130.211886	39.703144	7.333333
130.858141	40.070310	7.350000
131.343582	40.134413	7.366667
131.829113	40.077431	7.383333
132.153648	39.958597	7.400000
132.478091	39.961094	7.416667
132.963622	39.904236	7.433333
132.966074	39.782844	7.450000
133.612601	39.788025	7.466667
133.614688	40.152744	7.483333
134.261397	39.915087	7.500000
134.263666	40.036780	7.516667
134.749106	40.102107	7.533333
135.073549	40.105156	7.550000
135.558988	40.170849	7.566667
135.883615	39.930030	7.583333
136.046879	40.114670	7.600000
136.210144	40.299551	7.616667
136.695674	40.243557	7.633333
136.858938	40.428799	7.650000
137.344285	40.618003	7.666667
137.668820	40.499187	7.683333
137.993078	40.748344	7.700000
138.639695	40.633497	7.716667
138.803235	40.451313	7.733333
138.805319	40.819827	7.750000
139.451844	40.828185	7.766667
139.776287	40.832457	7.783333
140.100637	40.959988	7.800000
140.425171	40.841183	7.816667
140.749614	40.845639	7.833333
141.073964	40.973536	7.850000
141.398313	41.101676	7.866667
141.561761	41.042275	7.883333
142.047105	41.234939	7.900000
142.210460	41.299281	7.916667
142.857076	41.185491	7.933333
143.181611	41.066695	7.950000
143.506053	41.071763	7.966667
143.991582	41.017496	7.983333
143.832762	41.200877	8.000000
144.479192	41.335605	8.016667
144.965000	40.909148	8.033333
145.289535	40.790356	8.050000
145.291896	40.790356	8.066667
145.616151	41.044067	8.083333
145.940406	41.298320	8.100000
146.264941	41.179534	8.116667
146.750283	41.374939	8.133333
147.074630	41.505512	8.150000
147.237891	41.695716	8.166667
147.562238	41.826772	8.183333
147.886492	42.083197	8.200000
148.372020	42.030222	8.216667
148.696367	42.162005	8.233333
149.343076	41.924460	8.250000
149.506523	41.865074	8.266667
149.669877	41.931059	8.283333
149.994318	41.937718	8.300000
150.318570	42.195601	8.316667
150.804098	42.143122	8.333333
150.806364	42.268853	8.350000
151.452979	42.157114	8.366667
151.616238	42.349497	8.383333
152.101765	42.297326	8.400000
152.587293	42.245217	8.416667
152.589558	42.371311	8.433333
152.913714	42.757526	8.450000
153.560329	42.646408	8.466667
153.723871	42.460636	8.483333
154.209398	42.408898	8.500000
154.372941	42.223123	8.516667
154.697096	42.610316	8.533333
155.182718	42.432187	8.550000
155.507158	42.440073	8.566667
155.670415	42.634154	8.583333
155.994760	42.769101	8.600000
156.480191	42.844918	8.616667
156.804726	42.726172	8.633333
156.967888	43.048157	8.650000
157.453510	42.870043	8.666667
157.616862	42.937912	8.683333
157.941206	43.073831	8.700000
158.426541	43.278165	8.716667
158.750980	43.287029	8.733333
159.075419	43.295954	8.750000
159.560945	43.245574	8.766667
159.724393	43.186207	8.783333
160.048736	43.323100	8.800000
160.211992	43.519600	8.816667
160.697421	43.597612	8.833333
161.021764	43.735231	8.850000
161.507386	43.557141	8.866667
161.509554	43.813730	8.883333
161.995080	43.764029	8.900000
162.480605	43.714389	8.916667
162.805043	43.724173	8.933333
162.968395	43.793380	8.950000
163.615007	43.684566	8.966667
163.778358	43.753895	8.983333
164.102797	43.763925	9.000000
164.266148	43.833375	9.016667
164.751576	43.913100	9.033333
164.914830	44.111782	9.050000
165.239268	44.122179	9.066667
165.724696	44.202512	9.083333
166.210221	44.153738	9.100000
166.373572	44.223735	9.116667
166.698010	44.234439	9.133333
167.022447	44.245205	9.150000
167.346690	44.515278	9.166667
167.832215	44.466936	9.183333
168.156652	44.478008	9.200000
168.481090	44.489141	9.216667
168.805527	44.500336	9.233333
168.968877	44.570942	9.250000
169.293314	44.582259	9.266667
169.617556	44.853970	9.283333
169.941993	44.865532	9.300000
170.588703	44.628144	9.316667
170.751955	44.829494	9.333333
171.076489	44.710802	9.350000
171.562013	44.663204	9.366667
171.403091	44.983607	9.383333
171.888615	44.936194	9.400000
172.535128	44.960240	9.416667
172.537194	45.352821	9.433333
173.344990	45.056113	9.450000
173.347252	45.187095	9.466667
173.994059	44.818747	9.483333
173.835235	45.009072	9.500000
174.642834	44.974517	9.516667
174.645293	44.843412	9.533333
175.130816	44.796497	9.550000
175.294166	44.868324	9.566667
175.779591	44.952820	9.583333
175.942940	45.024828	9.600000
176.267179	45.300555	9.616667
176.430330	45.636158	9.633333
176.915655	45.853634	9.650000
177.401178	45.807581	9.666667
177.725614	45.820923	9.683333
177.888764	46.157974	9.700000
178.374088	46.376906	9.716667
178.698623	46.258247	9.733333
179.184146	46.212688	9.750000
179.669767	46.034700	9.766667
179.672128	46.034700	9.783333
179.835178	46.505695	9.800000
180.481787	46.401118	9.816667
180.967409	46.223138	9.833333
180.969770	46.223138	9.850000
181.455192	46.310807	9.866667
181.779727	46.192156	9.883333
182.104262	46.073504	9.900000
182.267410	46.413106	9.916667
182.753032	46.235134	9.933333
183.077367	46.382740	9.950000
183.240515	46.723248	9.966667
183.564949	46.738002	9.983333
184.211658	46.500717	10.000000
184.374805	46.841953	10.016667
184.860427	46.663994	10.033333
185.023674	46.872014	10.050000
185.509296	46.694058	10.066667
185.672643	46.768500	10.083333
185.996977	46.917568	10.100000
186.321412	46.932876	10.116667
186.645846	46.948245	10.133333
187.614528	46.860539	10.150000
187.294815	46.845045	10.166667
187.780336	46.801223	10.183333
188.104669	46.951025	10.200000
188.268016	47.026017	10.216667
188.753537	46.982443	10.233333
189.077870	47.132732	10.250000
189.241318	47.073420	10.266667
189.565549	47.358620	10.283333
189.889781	47.644362	10.300000
190.375403	47.466435	10.316667
190.699634	47.752725	10.333333
191.024168	47.634109	10.350000
191.509689	47.591278	10.366667
191.834122	47.607815	10.383333
192.158657	47.489202	10.400000
192.644279	47.311282	10.416667
192.807625	47.387190	10.433333
193.132058	47.403853	10.450000
193.456491	47.420578	10.466667
193.619837	47.496668	10.483333
193.782980	47.843911	10.500000
194.268500	47.801638	10.516667
194.431438	48.421414	10.533333
195.078045	48.320211	10.550000
195.563667	48.142312	10.566667
195.566027	48.142312	10.583333
195.890358	48.295891	10.600000
196.214484	48.722368	10.616667
197.022280	48.425886	10.633333
197.024743	48.289526	10.650000
197.510160	48.384419	10.666667
197.834592	48.402309	10.683333
197.998040	48.343014	10.700000
198.322472	48.360967	10.716667
198.807786	48.593075	10.733333
199.132321	48.474488	10.750000
199.456753	48.492687	10.766667
199.781185	48.510948	10.783333
200.105617	48.529270	10.800000
200.269065	48.469979	10.816667
200.754481	48.566100	10.833333
200.917826	48.643898	10.850000
201.403242	48.740386	10.866667
201.727673	48.759078	10.883333
201.891018	48.837119	10.900000
202.376330	49.071607	10.916667
202.861849	49.031319	10.933333
203.186280	49.050379	10.950000
203.349728	48.991093	10.966667
203.674159	49.010216	10.983333
203.998487	49.167214	11.000000
204.323022	49.048646	11.016667
204.808437	49.146605	11.033333
204.971781	49.225318	11.050000
205.457299	49.185528	11.066667
205.781730	49.205082	11.083333
205.945074	49.283978	11.100000
206.591679	49.185094	11.116667
206.755127	49.125814	11.133333
207.079558	49.145554	11.150000
207.242901	49.224635	11.166667
207.728315	49.323700	11.183333
208.052746	49.343686	11.200000
208.376969	49.641119	11.216667
208.540312	49.720625	11.233333
209.186917	49.622367	11.250000
209.511347	49.642722	11.266667
209.674795	49.583447	11.283333
209.999121	49.742890	11.300000
210.484639	49.704156	11.316667
210.809069	49.724757	11.333333
211.133603	49.606212	11.350000
211.458034	49.626877	11.366667
211.621272	49.846204	11.383333
212.106685	49.947231	11.400000
212.431115	49.968202	11.416667
212.916737	49.790394	11.433333
213.079975	50.010329	11.450000
213.243318	50.090753	11.466667
213.889712	50.273124	11.483333
213.892072	50.273124	11.500000
214.216397	50.434519	11.516667
214.862896	50.477629	11.533333
215.026343	50.418365	11.550000
215.350667	50.580249	11.566667
215.675097	50.602020	11.583333
216.160613	50.564590	11.600000
216.485148	50.446066	11.616667
216.809577	50.467961	11.633333
216.973025	50.408700	11.650000
217.458436	50.511938	11.666667
217.621778	50.593279	11.683333
218.107188	50.696884	11.700000
218.270636	50.637625	11.716667
218.756152	50.600633	11.733333
218.919388	50.823123	11.750000
219.404693	51.068425	11.766667
219.406947	51.209569	11.783333
220.053338	51.396345	11.800000
220.377767	51.419224	11.816667
220.863282	51.382912	11.833333
221.187817	51.264407	11.850000
221.512245	51.287411	11.866667
221.836674	51.310477	11.883333
222.161208	51.191974	11.900000
222.324656	51.132722	11.916667
222.648978	51.297543	11.933333
223.134493	51.261545	11.950000
223.458922	51.284859	11.966667
223.783350	51.308234	11.983333
224.107565	51.615721	12.000000
224.432313	51.213175	12.016667
224.595441	51.580095	12.033333
225.080956	51.544532	12.050000
225.244190	51.769820	12.066667
225.890898	51.532840	12.083333
225.893045	51.817617	12.100000
226.539647	51.723121	12.116667
226.541794	52.008261	12.133333
227.188503	51.771291	12.150000
227.351736	51.997432	12.166667
227.676056	52.164574	12.183333
228.000484	52.188996	12.200000
228.485891	52.297264	12.216667
228.649338	52.238025	12.233333
229.134960	52.060310	12.250000
229.298300	52.144157	12.266667
229.783707	52.252797	12.283333
230.108242	52.134323	12.300000
230.271474	52.361682	12.316667
230.595686	52.673555	12.333333
231.242395	52.436617	12.350000
231.405842	52.377383	12.366667
231.891356	52.343252	12.383333
232.054696	52.427650	12.400000
232.540210	52.393644	12.416667
232.703550	52.478165	12.433333
233.027869	52.647389	12.450000
233.352403	52.528927	12.466667
233.354440	52.960911	12.483333
234.322998	53.038065	12.500000
234.325467	52.893828	12.516667
234.650001	52.775371	12.533333
235.135406	52.886224	12.550000
235.298637	53.115775	12.566667
235.784042	53.227116	12.583333
236.108468	53.253266	12.600000
236.432894	53.279479	12.616667
236.757429	53.161030	12.633333
237.081746	53.332088	12.650000
237.406281	53.213643	12.666667
237.730707	53.240041	12.683333
238.054915	53.556492	12.700000
238.379450	53.438050	12.716667
238.703876	53.464696	12.733333
239.189388	53.432183	12.750000
239.352836	53.372963	12.766667
239.838240	53.485784	12.783333
240.001687	53.426565	12.800000
240.326004	53.598849	12.816667
240.972603	53.507432	12.833333
240.974964	53.507432	12.850000
240.977760	52.925980	12.866667
240.819251	52.694833	12.883333
240.982916	52.345484	12.900000
240.824407	52.114816	12.916667
240.665898	51.884389	12.933333
240.829454	51.680431	12.950000
240.993010	51.476530	12.966667
241.156891	50.839195	12.983333
240.837402	50.524695	13.000000
240.839871	50.380497	13.016667
240.842447	50.092280	13.033333
240.683937	49.863532	13.050000
240.525318	49.778864	13.066667
240.688658	49.863532	13.083333
240.691234	49.575793	13.100000
240.693595	49.575793	13.116667
240.696063	49.432013	13.133333
240.537228	49.635025	13.150000
240.700892	49.288293	13.166667
240.703252	49.288293	13.183333
240.705828	49.001032	13.200000
240.869276	48.941798	13.216667
240.871851	48.654774	13.233333
240.874427	48.367990	13.250000
240.877002	48.081444	13.266667
240.557296	48.056736	13.283333
240.720743	47.997498	13.300000
240.562017	48.056736	13.316667
240.725572	47.854375	13.333333
240.728040	47.711311	13.350000
240.569420	47.627547	13.366667
240.410479	47.972852	13.383333
240.573927	47.913613	13.400000
240.898568	47.652072	13.416667
240.740056	47.425364	13.433333
240.581437	47.341720	13.450000
240.583797	47.341720	13.466667
240.586158	47.341720	13.483333
240.749605	47.282479	13.500000
240.752073	47.139654	13.516667
240.593346	47.198895	13.533333
240.756901	46.996889	13.550000
240.759368	46.854184	13.566667
240.761836	46.711538	13.583333
240.603323	46.485670	13.600000
240.444490	46.687439	13.616667
240.446743	46.830024	13.633333
240.610084	46.913426	13.650000
240.773638	46.711538	13.666667
240.453932	46.687439	13.683333
240.617486	46.485670	13.700000
240.780827	46.568953	13.716667
240.622207	46.485670	13.733333
240.624674	46.343204	13.750000
240.465948	46.402448	13.766667
240.629395	46.343204	13.783333
240.631756	46.343204	13.800000
240.634223	46.200798	13.816667
240.636370	46.485670	13.833333
240.800138	45.999206	13.850000
240.802712	45.714691	13.866667
240.805072	45.714691	13.883333
240.485472	45.548909	13.900000
240.809900	45.572523	13.916667
240.490193	45.548909	13.933333
240.331253	45.892430	13.950000
240.333507	46.034656	13.966667
240.496847	46.117696	13.983333
240.821489	45.856918	14.000000
240.501675	45.975410	14.016667
240.665123	45.916164	14.033333
240.667590	45.773937	14.050000
240.508970	45.691016	14.066667
240.511224	45.833183	14.083333
240.674671	45.773937	14.100000
240.838225	45.572523	14.116667
240.518625	45.406862	14.133333
240.682072	45.347614	14.150000
240.523346	45.406862	14.166667
240.525706	45.406862	14.183333
240.527960	45.548909	14.200000
240.691514	45.347614	14.216667
240.693875	45.347614	14.233333
240.535255	45.264874	14.250000
240.537508	45.406862	14.266667
240.539975	45.264874	14.283333
240.542442	45.122945	14.300000
240.544696	45.264874	14.316667
240.869337	45.004448	14.333333
240.388543	45.040326	14.350000
240.551884	45.122945	14.366667
240.554245	45.122945	14.383333
240.395412	45.324122	14.400000
240.558753	45.406862	14.416667
240.883500	45.004448	14.433333
240.563793	44.981077	14.450000
240.727241	44.921827	14.466667
240.729707	44.780018	14.483333
240.409894	44.898518	14.500000
240.573235	44.981077	14.516667
240.575702	44.839268	14.533333
240.577956	44.981077	14.550000
240.580316	44.981077	14.566667
240.743870	44.780018	14.583333
240.746231	44.780018	14.600000
240.426630	44.615081	14.616667
240.590077	44.555830	14.633333
240.753418	44.638269	14.650000
240.594798	44.555830	14.666667
240.597159	44.555830	14.683333
240.599519	44.555830	14.700000
240.763073	44.354948	14.716667
240.443365	44.331882	14.733333
240.606813	44.272630	14.750000
240.447980	44.473452	14.766667
240.611428	44.414200	14.783333
240.613788	44.414200	14.800000
240.777342	44.213378	14.816667
240.618721	44.131120	14.833333
240.459889	44.331882	14.850000
240.462249	44.331882	14.866667
240.786890	44.071867	14.883333
240.466970	44.331882	14.900000
240.469437	44.190372	14.916667
240.471691	44.331882	14.933333
240.473945	44.473452	14.950000
240.637393	44.414200	14.966667
240.800840	44.354948	14.983333
240.803413	44.071867	15.000000
240.644899	43.848278	15.016667
240.486172	43.907532	15.033333
240.649620	43.848278	15.050000
240.652086	43.706947	15.066667
240.654446	43.706947	15.083333
240.656807	43.706947	15.100000
240.498186	43.624930	15.116667
240.661528	43.706947	15.133333
240.663994	43.565675	15.150000
240.505268	43.624930	15.166667
240.668821	43.424463	15.183333
240.671287	43.283311	15.200000
240.512561	43.342567	15.216667
240.675797	43.565675	15.233333
240.355983	43.684185	15.250000
240.519325	43.766201	15.266667
240.843965	43.506421	15.283333
240.363276	43.401823	15.300000
240.687599	43.565675	15.316667
240.528766	43.766201	15.333333
240.692426	43.424463	15.350000
240.533487	43.766201	15.366667
240.374867	43.684185	15.383333
240.699295	43.706947	15.400000
240.701656	43.706947	15.416667
240.704228	43.424463	15.433333
240.706695	43.283311	15.450000
240.547968	43.342567	15.466667
