Thu Nov 07 13:43:14 2013

Number of Points = 563
Depth (nm)	Load (µN)	Time (s)
-6.629958	0.944951	0.000000
-6.777821	0.631907	0.016667
-6.123610	0.582856	0.033333
-5.308662	0.103359	0.050000
-5.938242	0.338269	0.066667
-5.283907	0.103359	0.083333
-6.715933	0.631907	0.100000
-6.543191	0.759036	0.116667
-6.209959	0.827499	0.133333
-5.555624	0.592595	0.150000
-4.901290	0.357691	0.166667
-4.567934	0.240239	0.183333
-4.715921	0.113042	0.200000
-4.864033	0.171768	0.216667
-5.814715	0.710047	0.233333
-5.160381	0.475143	0.250000
-4.987514	0.416417	0.266667
-5.617218	0.837298	0.283333
-4.802394	0.543671	0.300000
-5.271609	0.905884	0.316667
-4.296296	0.553536	0.333333
-4.123429	0.494811	0.350000
-4.592395	0.484946	0.366667
-4.259163	0.553536	0.383333
-4.728254	0.729710	0.400000

-4.234408	0.553536	0.416667
-3.740563	0.377362	0.433333
-4.209653	0.553536	0.450000
-4.197401	0.739635	0.466667
-3.543066	0.504740	0.483333
-3.370199	0.446016	0.500000
-3.357697	0.259913	0.516667
-4.308504	0.984516	0.533333
-5.098573	1.278131	0.550000
-4.283874	1.170730	0.566667
-3.950643	1.239560	0.583333
-2.333373	0.652344	0.600000
-2.320870	0.466062	0.616667
-2.308493	0.466062	0.633333
-2.938072	0.700951	0.650000
-3.246673	0.818396	0.666667
-3.555274	0.935841	0.683333
-3.222043	1.004673	0.700000
-2.728198	0.828508	0.716667
-2.234477	0.838683	0.733333
-2.382464	0.711065	0.750000
-2.049108	0.593622	0.766667
-2.999666	0.945952	0.783333
-3.629371	1.367172	0.800000
-3.135775	1.563855	0.816667
-2.641930	1.387696	0.833333
-1.666617	1.035380	0.850000
-1.654239	1.035380	0.866667
-1.641862	1.035380	0.883333
-1.629484	1.035380	0.900000
-1.617106	1.035380	0.916667
-1.604729	1.035380	0.933333
-1.592351	1.035380	0.950000
-1.579974	1.035380	0.966667
-1.567721	1.221896	0.983333
-1.876322	1.339334	1.000000
-1.864070	1.525907	1.016667
-1.691203	1.467189	1.033333
-1.518461	1.595104	1.050000
-0.703762	1.488213	1.066667
-0.530771	1.242801	1.083333
-0.999861	1.418953	1.100000
-0.826994	1.360235	1.116667
-1.296210	1.723079	1.133333
-0.802489	1.733682	1.150000
-0.629497	1.488213	1.166667
-0.135777	1.498819	1.183333
-0.123274	1.312064	1.200000
-0.432001	1.616251	1.216667
-0.740727	1.920493	1.233333
-0.567860	1.861778	1.250000
-0.876461	1.979208	1.266667
-0.222252	1.931219	1.283333
0.111104	1.813790	1.300000
0.765439	1.578933	1.316667
0.938306	1.520219	1.333333
0.148237	1.813790	1.350000
0.000000	2.059435	1.366667
2.417959	3.802018	1.383333
4.034095	4.907476	1.400000
8.056427	6.839521	1.416667
12.399085	9.626742	1.433333
18.185997	12.109992	1.450000
23.170568	14.727681	1.466667
27.994368	17.825778	1.483333
33.781078	20.609873	1.500000
39.086561	23.211654	1.516667
44.392021	25.845436	1.533333
49.697729	28.110167	1.550000
54.361328	30.837535	1.566667
59.345613	33.883403	1.583333
64.008896	37.081004	1.600000
68.992858	40.608589	1.616667
73.816304	44.235338	1.633333
79.120909	48.146132	1.650000
84.425765	51.682233	1.666667
89.409758	55.163514	1.683333
94.393583	58.896457	1.700000
99.216747	62.944036	1.716667
103.879247	67.311002	1.733333
109.183524	71.710851	1.750000
114.327131	76.440357	1.766667
119.310361	81.059849	1.783333
124.293708	85.505901	1.800000
128.955894	90.341392	1.816667
133.617894	95.455028	1.833333
138.600220	101.424403	1.850000
143.742988	107.405103	1.866667
148.564732	113.571437	1.883333
153.546919	119.749145	1.900000
158.368411	126.292024	1.916667
163.350182	133.090287	1.933333
168.010598	140.566316	1.950000
172.830791	149.048758	1.966667
177.650913	157.636739	1.983333
182.470963	166.330295	2.000000
187.932391	175.654736	2.016667
193.233591	184.648726	2.033333
198.053423	193.669467	2.050000
203.034020	202.218958	2.066667
207.853714	211.446256	2.083333
212.833470	221.251091	2.100000
218.134483	230.522520	2.116667
222.954141	239.802824	2.133333
228.093979	250.157992	2.150000
233.234472	259.535381	2.166667
238.214408	269.071341	2.183333
243.515253	278.593921	2.200000
248.013589	288.504103	2.216667
253.153429	298.855556	2.233333
258.132899	309.088415	2.250000
263.432886	319.892626	2.266667
268.733186	330.229053	2.283333
273.391659	340.605352	2.300000
278.370643	351.563264	2.316667
283.510442	361.976379	2.333333
288.007410	373.927253	2.350000
292.985353	386.439509	2.366667
298.284801	398.047898	2.383333
303.423266	410.450778	2.400000
308.723183	421.359515	2.416667
313.059681	433.340444	2.433333
318.518881	445.991321	2.450000
323.176200	458.090061	2.466667
328.153987	470.834334	2.483333
333.612937	483.858053	2.500000
338.590998	496.192377	2.516667
343.408275	509.026237	2.533333
348.546673	521.530860	2.550000
353.364020	534.259900	2.566667
358.181065	547.439993	2.583333
362.836628	562.160693	2.600000
368.134047	576.796682	2.616667
373.271817	590.237864	2.633333
378.409039	604.496908	2.650000
383.546884	617.825733	2.666667
388.363918	631.023098	2.683333
393.340407	645.703656	2.700000
398.317536	659.430519	2.716667
402.812154	674.889526	2.733333
408.430092	690.094075	2.750000
413.245752	705.341096	2.766667
418.221565	721.032981	2.783333
423.358275	736.054742	2.800000
428.334670	750.877884	2.816667
433.310221	766.958423	2.833333
438.606656	783.063203	2.850000
443.261571	798.751512	2.866667
448.397863	814.398248	2.883333
453.694297	830.504570	2.900000
458.188476	846.620278	2.916667
463.485004	862.585662	2.933333
468.459675	879.981273	2.950000
473.595546	896.256899	2.966667
478.410903	911.956303	2.983333
483.385307	929.750044	3.000000
488.841350	947.111167	3.016667
493.013689	964.628606	3.033333
498.308510	983.142587	3.050000
503.283102	1000.655515	3.066667
508.096839	1018.773208	3.083333
513.230889	1037.766453	3.100000
518.044441	1056.159725	3.116667
523.178299	1075.440496	3.133333
528.151572	1094.921816	3.150000
532.964553	1114.167539	3.166667
538.740354	1133.232977	3.183333
543.392956	1152.372645	3.200000
548.045170	1172.091842	3.216667
553.338932	1192.186203	3.233333
558.472110	1212.481102	3.250000
563.444704	1232.976334	3.266667
568.096228	1253.724690	3.283333
573.550081	1274.355301	3.300000
578.363132	1293.496630	3.316667
583.175477	1313.691897	3.333333
587.825992	1335.946383	3.350000
593.118342	1358.149687	3.366667
598.090249	1379.669882	3.383333
603.543512	1401.180450	3.400000
608.516828	1420.597719	3.416667
613.650549	1440.082321	3.433333
618.462245	1461.245629	3.450000
622.952554	1483.136772	3.466667
627.762751	1506.537995	3.483333
632.892817	1531.477596	3.500000
638.343732	1556.492885	3.516667
643.315420	1578.338991	3.533333
648.286681	1600.824646	3.550000
653.578814	1623.349605	3.566667
658.068431	1646.273818	3.583333
663.038376	1670.722000	3.600000
667.848420	1694.351357	3.616667
672.978639	1719.062825	3.633333
678.269583	1743.362773	3.650000
683.721259	1767.242491	3.666667
688.532312	1789.366214	3.683333
693.503765	1811.564793	3.700000
698.153809	1834.522496	3.716667
703.122939	1860.186712	3.733333
708.413290	1885.372492	3.750000
713.382207	1911.355308	3.766667
718.673808	1934.676212	3.783333
723.483870	1958.279031	3.800000
728.132623	1983.163080	3.816667
733.101877	2008.643087	3.833333
738.230769	2035.334438	3.850000
743.360677	2060.509750	3.866667
748.330759	2084.754119	3.883333
753.460101	2110.775029	3.900000
758.269137	2135.908377	3.916667
763.077317	2162.320176	3.933333
768.365692	2190.454968	3.950000
773.335308	2215.395166	3.966667
778.143964	2241.095617	3.983333
783.754551	2267.272364	4.000000
788.563413	2292.666087	4.016667
793.210522	2320.004416	4.033333
798.339374	2346.755632	4.050000
802.986683	2373.795567	4.066667
808.435507	2401.932013	4.083333
813.403182	2429.768942	4.100000
818.532450	2455.899011	4.116667
823.339854	2483.468734	4.133333
828.628200	2511.647844	4.150000
833.114445	2539.603493	4.166667
838.402591	2568.079887	4.183333
842.887401	2598.178777	4.200000
848.335407	2627.535208	4.216667
853.302700	2655.942225	4.233333
858.590439	2685.026295	4.250000
863.558380	2712.465937	4.266667
868.686290	2740.624130	4.283333
873.333514	2767.790594	4.300000
878.299906	2797.543124	4.316667
883.106574	2826.210343	4.333333
888.392435	2858.097559	4.350000
893.198908	2887.056641	4.366667
898.325814	2916.712362	4.383333
903.291705	2947.211902	4.400000

908.257495	2977.862178	4.416667
913.062704	3008.708843	4.433333
918.188328	3040.277161	4.450000
923.634808	3071.912029	4.466667
928.440157	3102.549315	4.483333
933.084929	3133.376492	4.500000
938.531100	3165.471494	4.516667
943.817594	3196.415196	4.533333
948.784396	3225.554494	4.550000
953.429238	3256.276230	4.566667
958.234467	3287.092522	4.583333
963.519657	3319.980661	4.600000
968.324693	3351.084629	4.616667
973.289650	3382.978332	4.633333
978.575468	3414.929774	4.650000
983.219271	3447.202410	4.666667
988.183935	3479.532888	4.683333
993.308508	3512.671794	4.700000
998.112020	3546.049394	4.716667
1003.397822	3578.024391	4.733333
1008.361615	3611.656334	4.750000
1013.646744	3644.636109	4.766667
1018.611783	3676.405967	4.783333
1023.416255	3708.352943	4.800000
1028.541593	3740.349058	4.816667
1033.345395	3773.294284	4.833333
1038.308600	3807.802232	4.850000
1043.753631	3841.600490	4.866667
1048.398151	3872.802448	4.883333
1053.199591	3909.273582	4.900000
1058.162895	3943.634216	4.916667
1062.963620	3981.172330	4.933333
1068.406645	4017.965034	4.950000
1073.209162	4052.827362	4.966667
1078.332537	4087.753799	4.983333
1083.777277	4121.985771	5.000000
1088.580013	4156.522676	5.016667
1093.704122	4190.353601	5.033333
1098.507186	4224.401051	5.050000
1103.631113	4258.502686	5.066667
1108.595510	4291.232751	5.083333
1113.237309	4326.496550	5.100000
1118.359921	4362.560507	5.116667
1123.161482	4398.851423	5.133333
1128.121842	4437.606065	5.150000
1133.082620	4475.737491	5.166667
1138.204297	4513.197169	5.183333
1143.484750	4553.155837	5.200000
1148.285798	4590.212060	5.216667
1153.085138	4629.818278	5.233333
1158.687284	4668.592396	5.250000
1163.488026	4706.105627	5.266667
1168.610163	4742.879275	5.283333
1173.732750	4778.982003	5.300000
1178.212250	4817.004936	5.316667
1183.333005	4855.841893	5.333333
1188.614132	4894.795205	5.350000
1193.415388	4931.541017	5.366667
1198.557993	4937.764982	5.383333
1198.105519	4913.141257	5.400000
1196.237309	4846.258733	5.416667
1192.295171	4761.582779	5.433333
1187.877088	4668.838551	5.450000
1183.138570	4575.403031	5.466667
1178.078524	4482.902927	5.483333
1172.536474	4391.379897	5.500000
1167.153285	4302.229770	5.516667
1162.086882	4219.218046	5.533333
1157.501420	4136.816790	5.550000
1151.955646	4050.852705	5.566667
1146.885232	3973.828264	5.583333
1141.975845	3895.941777	5.600000
1136.903046	3822.476404	5.616667
1131.834235	3743.059833	5.633333
1126.441541	3668.094945	5.650000
1121.367424	3596.597363	5.666667
1116.613366	3526.354260	5.683333
1111.538885	3455.400901	5.700000
1106.784463	3385.700426	5.716667
1101.228154	3315.459582	5.733333
1096.312404	3247.070568	5.750000
1091.397604	3177.264231	5.766667
1085.837272	3113.028180	5.783333
1081.077606	3051.155798	5.800000
1076.479836	2987.125335	5.816667
1071.400229	2923.820745	5.833333
1066.321101	2859.802590	5.850000
1061.079782	2798.382091	5.866667
1055.835931	2740.741020	5.883333
1051.075301	2680.307757	5.900000
1045.992058	2622.430928	5.916667
1041.390314	2564.332222	5.933333
1035.826963	2504.601472	5.950000
1030.579667	2452.102772	5.966667
1026.136086	2397.416247	5.983333
1020.890955	2341.685904	6.000000
1015.966417	2286.412499	6.016667
1010.880633	2232.328898	6.033333
1005.792922	2181.120163	6.050000
1001.187102	2129.105125	6.066667
995.779287	2076.707981	6.083333
990.852180	2025.270939	6.100000
985.764235	1974.412107	6.116667
980.353107	1926.959647	6.133333
975.584333	1878.681561	6.150000
970.333047	1832.138305	6.166667
965.561809	1787.537544	6.183333
960.631940	1740.221353	6.200000
955.218154	1696.736977	6.216667
950.927811	1652.815119	6.233333
945.515515	1607.107055	6.250000
940.102192	1562.931224	6.266667
935.489266	1521.522400	6.283333
930.234113	1480.749774	6.300000
925.781428	1439.651699	6.316667
920.847655	1398.163254	6.333333
915.432444	1356.804628	6.350000
910.657888	1317.156153	6.366667
905.240138	1279.588736	6.383333
900.304201	1241.329626	6.400000
895.367350	1204.434663	6.416667
890.429915	1168.411564	6.433333
885.493439	1130.957943	6.450000
880.394970	1095.806236	6.466667
875.295633	1061.949345	6.483333
870.357715	1026.647581	6.500000
864.937765	992.362907	6.516667
860.640363	958.977541	6.533333
855.380358	925.446746	6.550000
850.280282	892.693935	6.566667
845.339864	861.122394	6.583333
840.238152	830.811597	6.600000
835.457171	800.752370	6.616667
830.195574	769.598363	6.633333
824.932639	740.441052	6.650000
820.150393	712.270013	6.666667
815.046421	685.331297	6.683333
810.263983	657.447136	6.700000
805.481311	629.912834	6.716667
800.216437	603.648309	6.733333
795.112078	577.287951	6.750000
789.846510	552.060588	6.766667
784.900724	528.502037	6.783333
780.275960	504.760788	6.800000
775.169535	481.483109	6.816667
770.544610	457.983304	6.833333
765.117508	434.373071	6.850000
760.330761	412.920018	6.866667
755.383799	391.116334	6.883333
749.954957	370.104180	6.900000
745.327478	350.415229	6.916667
740.379077	330.759265	6.933333
734.949258	311.204808	6.950000
730.320631	293.229387	6.966667
725.371301	274.960094	6.983333
719.940137	257.412983	7.000000
714.990281	239.928549	7.016667
709.718272	224.314787	7.033333
705.248571	208.613580	7.050000
700.136586	193.634626	7.066667
695.024672	178.550619	7.083333
690.072919	163.897650	7.100000
685.120459	150.299199	7.116667
680.488862	136.756349	7.133333
675.214631	124.458602	7.150000
670.260901	112.756424	7.166667
665.467936	100.583646	7.183333
660.032550	89.338517	7.200000
655.077810	79.143716	7.216667
649.961964	69.928723	7.233333
644.685560	60.873454	7.250000
639.729712	52.332303	7.266667
634.933941	44.348585	7.283333
630.137593	37.225808	7.300000
625.341197	30.173440	7.316667
620.223435	23.817529	7.333333
615.586757	17.857935	7.350000
610.789217	12.514687	7.366667
605.991141	7.970285	7.383333
601.513683	3.846482	7.400000
596.875051	0.803926	7.416667
592.877366	-0.966476	7.433333
588.879839	-2.972489	7.450000
584.561327	-4.850472	7.466667
580.724436	-7.134322	7.483333
576.566395	-9.044805	7.500000
572.248182	-11.370433	7.516667
567.608982	-13.564230	7.533333
562.648631	-15.385408	7.550000
555.762727	-16.976193	7.566667
522.072781	-5.279320	7.583333
517.909879	0.065324	7.600000
517.761768	0.123292	7.616667
518.577233	-1.127251	7.633333
512.010535	-0.189455	7.650000
509.776872	-0.575291	7.666667
504.975707	-0.509673	7.683333
499.853403	-0.086269	7.700000
496.175496	-0.182388	7.716667
491.213837	-0.049814	7.733333
485.931357	-0.035158	7.750000
482.093114	-0.301691	7.766667
476.168515	0.189359	7.783333
471.848960	-0.132444	7.800000
466.405823	0.191605	7.816667
461.604638	0.286785	7.833333
457.124586	0.034640	7.850000
