Mon Mar 25 15:53:23 2019


Number of Points = 17400

Depth (nm)	Load (µN)	Time (s)
0.000000	2.266160	0.000000
0.326805	2.314718	0.016667
0.331478	2.427090	0.033333
40.717159	16.940879	6.716667
41.044029	16.902746	6.733333
40.887759	16.881209	6.750000
41.214630	16.843077	6.766667
41.219447	16.761869	6.783333
41.385169	16.864674	6.800000
41.228900	16.843077	6.816667
41.555770	16.805005	6.833333
41.560465	16.886332	6.850000
41.404074	17.027387	6.866667
41.892031	16.929827	6.883333
41.896788	16.929827	6.900000
42.062632	16.870158	6.916667
41.906240	17.011332	6.933333
42.233171	16.891996	6.950000
42.076779	17.033230	6.966667
42.403649	16.995519	6.983333
42.569554	16.854226	7.000000
42.735459	16.712992	7.016667
42.417919	16.995519	7.033333
42.744728	17.039614	7.050000
42.588335	17.181085	7.066667
43.076231	17.165873	7.083333
43.080926	17.247855	7.100000
43.246709	17.270232	7.116667
43.090255	17.494160	7.133333
43.578212	17.397387	7.150000
43.422004	17.292669	7.166667
43.748750	17.420003	7.183333
43.592420	17.479668	7.200000
43.919413	17.278058	7.216667
43.762958	17.502344	7.233333
44.089890	17.383016	7.250000
44.094708	17.300675	7.266667
44.099403	17.383016	7.283333
44.265185	17.405753	7.300000
44.269941	17.405753	7.316667
44.435662	17.511069	7.333333
44.440294	17.676287	7.350000
44.606076	17.699323	7.366667
44.771920	17.639661	7.383333
44.776552	17.805236	7.400000
44.942334	17.828452	7.416667
45.108116	17.851727	7.433333
45.112873	17.851727	7.450000
45.439804	17.732406	7.466667
45.444498	17.815402	7.483333
45.610280	17.838798	7.500000
45.454011	17.815402	7.516667
45.941968	17.719478	7.533333
45.463462	17.898458	7.550000
45.951418	17.802594	7.566667
45.795025	17.945430	7.583333
46.282981	17.849687	7.600000
45.965501	18.052300	7.616667
46.453519	17.873323	7.633333
46.297189	17.932982	7.650000
46.301820	18.099751	7.666667
46.467539	18.207099	7.683333
46.794470	18.087784	7.700000
46.799227	18.087784	7.716667
46.965071	18.028126	7.733333
47.130915	17.968468	7.750000
47.135671	17.968468	7.766667
46.979278	18.111719	7.783333
47.467296	17.932747	7.800000
47.310903	18.076058	7.816667
47.315534	18.243543	7.833333
47.481378	18.183886	7.850000
47.647096	18.291954	7.866667
47.651789	18.375905	7.883333
47.817507	18.484330	7.900000
47.822264	18.484330	7.916667
48.149069	18.533340	7.933333
48.314976	18.389496	7.950000
48.158708	18.365020	7.966667
48.485513	18.414031	7.983333
48.329119	18.557934	8.000000
48.817138	18.378973	8.016667
48.499656	18.582589	8.033333
48.987738	18.319319	8.050000
48.992495	18.319319	8.066667
48.836101	18.463282	8.083333
49.001881	18.487998	8.100000
49.167599	18.597262	8.116667
49.172419	18.512773	8.133333
49.338136	18.622157	8.150000
49.342829	18.706764	8.166667
49.669697	18.672128	8.183333
49.513302	18.816506	8.200000
49.679083	18.841641	8.216667
49.683712	19.011391	8.233333
50.171730	18.832440	8.250000
50.337511	18.857755	8.266667
50.342395	18.687883	8.283333
50.186000	18.832440	8.300000
50.512931	18.713139	8.316667
50.356537	18.857755	8.333333
50.683596	18.568582	8.350000
50.688288	18.653489	8.366667
50.693045	18.653489	8.383333
50.858761	18.763831	8.400000
50.863454	18.848916	8.416667
50.868083	19.019265	8.433333
51.194950	18.985231	8.450000
51.038620	19.044880	8.466667
51.365423	19.096290	8.483333
51.370115	19.181733	8.500000
51.535831	19.293149	8.516667
51.701611	19.319124	8.533333
51.706367	19.319124	8.550000
51.872082	19.430899	8.566667
51.876775	19.516699	8.583333
52.203642	19.483268	8.600000
52.047439	19.371253	8.616667
52.374178	19.509542	8.633333
52.540150	19.278117	8.650000
52.544907	19.278117	8.666667
52.388447	19.509542	8.683333
52.715379	19.390252	8.700000
52.881222	19.330607	8.716667
52.563611	19.708014	8.733333
53.373869	19.323694	8.750000
53.056515	19.356943	8.766667
53.222294	19.383338	8.783333
53.227115	19.297298	8.800000
53.392830	19.409794	8.816667
53.236370	19.641815	8.833333
53.563172	19.695144	8.850000
53.406906	19.668450	8.866667
54.055882	19.602614	8.883333
53.738464	19.721899	8.900000
54.226483	19.542972	8.916667
54.070217	19.516216	8.933333
54.074844	19.689072	8.950000
54.401775	19.569787	8.966667
54.406467	19.656305	8.983333
54.411288	19.569787	9.000000
54.738155	19.537021	9.016667
54.581824	19.596663	9.033333
54.586450	19.769877	9.050000
54.913252	19.824048	9.066667
54.917943	19.910863	9.083333
55.083787	19.851223	9.100000
55.088478	19.938099	9.116667
55.254322	19.878459	9.133333
55.420166	19.818819	9.150000
55.586010	19.759179	9.166667
55.590701	19.846115	9.183333
55.756545	19.786475	9.200000
55.600084	20.020164	9.216667
56.088233	19.667196	9.233333
55.770684	19.960525	9.250000
56.097616	19.841247	9.266667
55.780067	20.134813	9.283333
56.429042	20.070788	9.300000
56.272711	20.130426	9.316667
56.599577	20.098504	9.333333
56.443246	20.158141	9.350000
56.931265	19.979229	9.366667
56.452694	20.245554	9.383333
57.101734	20.094479	9.400000
56.784381	20.126280	9.416667
57.111181	20.182011	9.433333
56.954719	20.416891	9.450000
57.281519	20.473101	9.466667
57.447363	20.413466	9.483333
57.613273	20.266060	9.500000
57.457008	20.237984	9.516667
57.783741	20.382027	9.533333
57.788498	20.382027	9.550000
57.793254	20.382027	9.566667
57.958966	20.498233	9.583333
57.963591	20.674311	9.600000
58.129435	20.614678	9.616667
58.295213	20.643173	9.633333
58.299903	20.731362	9.650000
58.626768	20.700345	9.666667
58.792744	20.464274	9.683333
58.636414	20.523907	9.700000
58.802191	20.552464	9.716667
58.645794	20.700345	9.733333
59.133747	20.609756	9.750000
58.977416	20.669388	9.766667
59.304215	20.726921	9.783333
59.147751	20.963586	9.800000
59.635770	20.784693	9.816667
59.318418	20.815408	9.833333
59.645283	20.784693	9.850000
59.488885	20.932931	9.866667
59.815684	20.991062	9.883333
59.981461	21.020218	9.900000
59.825197	20.991062	9.916667
59.990841	21.197968	9.933333
60.317839	20.989805	9.950000
60.000354	21.197968	9.966667
60.488306	21.108046	9.983333
60.331975	21.167675	10.000000
60.819860	21.166899	10.016667
60.663663	21.048418	10.033333
60.829440	21.077815	10.050000
60.834197	21.077815	10.066667
61.000040	21.018186	10.083333
61.004730	21.107271	10.100000
61.170507	21.136788	10.116667
61.175197	21.225992	10.133333
61.340974	21.255628	10.150000
61.506751	21.285325	10.166667
61.833682	21.166072	10.183333
61.516331	21.196001	10.200000
61.843128	21.255455	10.216667
61.847952	21.166072	10.233333
61.852574	21.344898	10.250000
62.018284	21.464337	10.266667
62.184060	21.494334	10.283333
62.188750	21.584015	10.300000
62.193439	21.673755	10.316667
62.520303	21.644308	10.333333
62.847301	21.435259	10.350000
62.852058	21.435259	10.366667
63.017969	21.285892	10.383333
62.861638	21.345517	10.400000
63.027482	21.285892	10.416667
62.871017	21.525060	10.433333
63.036658	21.735198	10.450000
63.363590	21.615952	10.466667
63.207191	21.765615	10.483333
63.533987	21.826629	10.500000
63.538676	21.916847	10.516667
63.704655	21.676847	10.533333
63.870432	21.707385	10.550000
64.036276	21.647763	10.566667
64.041167	21.467502	10.583333
64.045856	21.557603	10.600000
63.728235	21.947504	10.616667
64.377138	21.980215	10.633333
64.543050	21.830136	10.650000
