Thu Nov 07 14:20:30 2013

Number of Points = 1507
Depth (nm)	Load (µN)	Time (s)
-3.713043	-0.627158	0.000000
-3.705513	-0.440016	0.016667
-5.463239	0.205806	0.033333
-4.974241	0.216867	0.050000
-6.411115	0.932507	0.066667
-4.638203	0.474012	0.083333
-2.704676	-0.230494	0.100000
-3.338977	0.004341	0.116667
-2.849728	-0.359106	0.133333
-4.607455	0.286700	0.150000
-4.760414	0.532721	0.166667
-3.789823	0.180468	0.183333
-3.782293	0.367842	0.200000
-3.293044	0.004341	0.216667
-2.964410	-0.113077	0.233333
-4.080304	0.485258	0.250000
-3.109839	0.320444	0.266667
-3.904630	0.613982	0.283333
-2.773549	0.203030	0.300000
-2.444789	-0.101823	0.316667
-2.597623	-0.043115	0.333333
-2.429478	-0.101823	0.350000
-3.063905	0.320444	0.366667
-3.537718	0.496567	0.383333
-3.048720	0.507938	0.400000
-3.041064	0.507938	0.416667
-1.589005	-0.020422	0.433333
-1.902328	0.096991	0.450000
-2.055162	0.155698	0.466667
-2.368485	0.273111	0.483333
-3.323890	0.812901	0.500000
-2.995382	0.883099	0.516667
-2.345769	0.648278	0.533333
-1.696282	0.601132	0.550000
-0.244098	-0.114889	0.566667
-1.199378	0.237342	0.583333
-1.031233	0.178637	0.600000
-2.307491	0.648278	0.616667
-2.941919	1.070768	0.633333
-1.971327	0.718541	0.650000
-1.803308	0.847568	0.666667
-0.832717	0.495345	0.683333
-0.343594	0.319234	0.700000
-0.496427	0.377938	0.716667
-0.649135	0.248905	0.733333
-1.604541	0.788864	0.750000
-1.436522	0.917951	0.766667
-0.947399	0.741842	0.783333
-1.260848	1.047098	0.800000
-0.129767	0.636183	0.816667
-0.443216	0.941499	0.833333
-0.274945	0.694885	0.850000
0.214178	0.518778	0.866667
-0.259634	0.694885	0.883333
0.069000	0.577481	0.900000
-0.244323	0.694885	0.916667
-0.236793	0.882798	0.933333
0.252330	0.706693	0.950000
-0.381971	0.941499	0.966667
0.267641	0.706693	0.983333
0.275171	0.894666	1.000000
0.443316	0.835966	1.016667
0.771950	0.718564	1.033333
0.137523	1.141398	1.050000
0.305667	1.082698	1.066667
0.634301	0.965298	1.083333
0.000000	1.200098	1.100000
1.612044	1.365829	1.116667
2.100789	1.754905	1.133333
3.231111	2.475977	1.150000
4.361431	3.199209	1.166667
5.651986	4.245115	1.183333
7.263516	5.177496	1.200000

8.874916	6.304356	1.216667
11.128398	7.010258	1.233333
12.900409	7.896022	1.250000
14.351311	9.095059	1.266667
16.765403	9.561843	1.283333
17.895579	10.500744	1.300000
19.667580	11.401464	1.316667
21.279220	12.170777	1.333333
22.730108	13.390350	1.350000
24.662460	14.438926	1.366667
26.113341	15.668205	1.383333
28.206307	16.471964	1.400000
29.817804	17.455393	1.416667
31.429297	18.442675	1.433333
33.522255	19.258066	1.450000
35.133876	20.055266	1.466667
36.584873	21.112223	1.483333
37.875245	22.430337	1.500000
39.647081	23.577617	1.516667
41.579537	24.471405	1.533333
43.511857	25.569368	1.550000
44.962974	26.446234	1.566667
46.574309	27.669950	1.583333
48.346400	28.436514	1.600000
49.957730	29.668901	1.616667
51.729681	30.644918	1.633333
53.341004	31.886510	1.650000
55.112949	32.870738	1.666667
56.724403	33.917329	1.683333
58.175228	35.230946	1.700000
59.947028	36.432463	1.716667
61.879451	37.374645	1.733333
63.651383	38.379177	1.750000
65.102473	39.297857	1.766667
66.553283	40.633667	1.783333
68.324929	42.065153	1.800000
69.936360	43.144548	1.816667
71.547510	44.645293	1.833333
73.479914	45.616523	1.850000
74.930848	46.766887	1.866667
76.702476	48.224860	1.883333
78.313894	49.325490	1.900000
79.925167	50.641310	1.916667
81.696926	51.903620	1.933333
83.308051	53.441648	1.950000
85.240435	54.442912	1.966667
86.691349	55.623160	1.983333
88.462952	57.118480	2.000000
89.913717	58.521927	2.016667
91.685456	59.813559	2.033333
93.296559	61.384069	2.050000
94.907803	62.744340	2.066667
96.679387	64.267955	2.083333
98.130134	65.696835	2.100000
100.062054	67.391553	2.116667
101.512794	68.831255	2.133333
103.284069	70.816707	2.150000
104.734507	72.707416	2.166667
106.506066	74.268327	2.183333
108.277325	76.277530	2.200000
110.048875	77.851685	2.216667
111.659932	79.490104	2.233333
113.110347	81.415759	2.250000
114.721096	83.514144	2.266667
116.171501	85.454936	2.283333
117.781937	88.020149	2.300000
119.392517	90.371044	2.316667
121.324068	92.615702	2.333333
122.934787	94.759332	2.350000
124.705988	96.853438	2.366667
125.995564	99.359510	2.383333
127.926935	101.872879	2.400000
129.537475	104.283658	2.416667
130.987364	106.993975	2.433333
132.758223	109.599796	2.450000
134.368585	112.275422	2.466667
136.299918	114.846632	2.483333
137.910579	117.076471	2.500000
139.681407	119.727554	2.516667
141.613033	121.860042	2.533333
143.063187	124.175254	2.550000
144.834313	126.383074	2.566667
146.444784	128.895803	2.583333
147.894760	131.476630	2.600000
149.505057	134.249437	2.616667
151.436324	136.918055	2.633333
152.886117	139.772266	2.650000
154.656879	142.522317	2.666667
156.267308	145.098865	2.683333
158.038055	147.871573	2.700000
159.969447	150.353380	2.716667
161.580184	152.470225	2.733333
163.351075	155.028687	2.750000
164.961801	157.161419	2.766667
166.733010	159.243594	2.783333
168.343560	161.639058	2.800000
169.953938	164.292093	2.816667
171.564643	166.455947	2.833333
173.335832	168.569293	2.850000
174.946527	170.747740	2.866667
176.556881	173.436715	2.883333
178.327885	175.825650	2.900000
179.777737	178.591898	2.916667
181.388070	181.310525	2.933333
182.998226	184.294023	2.950000
184.769034	186.975997	2.966667
186.540179	189.155661	2.983333
188.310974	191.856437	3.000000
189.921619	194.109727	3.016667
191.371598	196.686271	3.033333
193.142375	199.415219	3.050000
194.753004	201.692374	3.066667
196.523942	204.179634	3.083333
198.134386	206.733203	3.100000
199.744649	209.557355	3.116667
201.676058	212.013804	3.133333
203.126172	214.388364	3.150000
204.415439	217.355814	3.166667
206.346298	220.632988	3.183333
208.116838	223.715407	3.200000
209.887727	226.276477	3.216667
211.498301	228.636563	3.233333
213.108510	231.539720	3.250000
214.879382	234.126879	3.266667
216.329090	237.107079	3.283333
217.938918	240.580469	3.300000
219.870258	243.139130	3.316667
221.480616	245.821384	3.333333
223.251457	248.454908	3.350000
224.540826	251.269352	3.366667
226.311104	254.742165	3.383333
228.081558	257.953592	3.400000
229.852188	260.901138	3.416667
231.462322	263.916232	3.433333
233.233125	266.606999	3.450000
234.361595	270.091584	3.466667
236.452988	273.244065	3.483333
237.741931	276.694843	3.500000
239.672631	280.208769	3.516667
241.443400	282.949529	3.533333
242.731942	286.999024	3.550000
244.502318	290.325981	3.566667
246.272685	293.664762	3.583333
247.882176	297.642043	3.600000
249.813206	300.663345	3.616667
251.102085	304.209907	3.633333
253.032717	307.826907	3.650000
254.642556	311.283583	3.666667
