Thu Nov 07 14:16:45 2013

Number of Points = 1541
Depth (nm)	Load (µN)	Time (s)
377.519272	596.301161	5.466667
379.132615	600.282010	5.483333
380.584994	605.029753	5.500000
382.518826	609.623716	5.516667
383.971188	614.398706	5.533333
385.422830	620.246980	5.550000
387.356395	625.238914	5.566667
388.808489	630.413529	5.583333
390.581307	635.848445	5.600000
392.354593	640.586473	5.616667
393.806655	645.807520	5.633333
395.740169	650.877186	5.650000
397.353180	655.353726	5.666667
399.126429	660.147365	5.683333
400.739181	665.010247	5.700000
402.351681	670.249385	5.716667
404.446606	673.883619	5.733333
405.899333	678.112834	5.750000
407.351564	683.082261	5.766667
409.124760	687.954410	5.783333
410.415994	693.740296	5.800000
412.188677	699.377375	5.816667
413.800862	705.087360	5.833333
415.573274	711.129496	5.850000
417.346418	716.078175	5.866667
419.119554	721.040567	5.883333
420.892930	725.643965	5.900000
422.184336	731.172270	5.916667
423.796455	736.980153	5.933333
425.890275	742.264274	5.950000
427.663363	747.297905	5.966667
429.437200	751.213318	5.983333
430.890310	754.869981	6.000000
432.503141	759.614829	6.016667
433.955223	764.806326	6.033333
435.567528	770.336923	6.050000
437.340054	776.209561	6.066667
438.952337	781.772219	6.083333
440.403352	788.556212	6.100000
442.336586	794.042837	6.116667
443.949095	799.269458	6.133333
445.721563	805.227828	6.150000
447.334052	810.483658	6.166667
448.785524	816.584892	6.183333
450.718967	821.760166	6.200000
452.491914	827.004074	6.216667
454.265114	831.870593	6.233333
455.877556	837.195896	6.250000
457.490516	841.749213	6.266667
459.424178	846.596970	6.283333
460.555399	851.730443	6.300000
462.327499	858.238617	6.316667
464.100382	863.576888	6.333333
465.552284	869.038234	6.350000
467.324882	874.802252	6.366667
468.936983	880.636500	6.383333
470.388320	886.941147	6.400000
472.321104	893.099633	6.416667
473.933172	898.982554	6.433333
476.026960	904.314368	6.450000
477.479334	909.069987	6.466667
479.252403	914.131751	6.483333
480.543733	919.774505	6.500000
482.316240	925.674257	6.516667
484.089283	930.774586	6.533333
485.862045	936.295299	6.550000
487.313824	941.938476	6.566667
489.086018	948.307174	6.583333
490.698264	953.925285	6.600000
492.149462	960.435697	6.616667
494.082384	966.387733	6.633333
495.533560	972.932257	6.650000
497.305974	978.970774	6.666667
499.399908	984.084538	6.683333
500.852169	989.010184	6.700000
502.464628	994.309642	6.716667
503.916033	1000.512225	6.733333
505.688118	1007.041810	6.750000
507.460755	1012.747938	6.766667
508.751360	1019.472800	6.783333
511.005153	1025.468776	6.800000
512.296302	1031.380898	6.816667
513.907562	1038.471908	6.833333
515.840635	1044.198503	6.850000
517.452727	1050.046710	6.866667
518.904324	1055.962532	6.883333
520.836796	1062.586839	6.900000
522.288373	1068.531973	6.916667
524.060913	1074.383291	6.933333
525.833443	1080.248433	6.950000
527.606254	1085.695646	6.966667
529.218571	1091.208635	6.983333
530.830879	1096.733658	7.000000
532.282403	1102.758645	7.016667
534.054597	1109.125366	7.033333
535.345324	1115.668558	7.050000
537.437883	1122.833983	7.066667
538.567514	1130.340493	7.083333
540.820533	1137.492066	7.100000
542.271699	1144.049967	7.116667
544.043531	1150.958010	7.133333
545.976726	1156.503170	7.150000
547.267673	1162.717212	7.166667
549.040068	1168.784857	7.183333
550.972940	1174.813017	7.200000
552.584830	1180.961703	7.216667
554.357497	1186.624119	7.233333
555.809484	1191.957593	7.250000
557.582134	1197.643329	7.266667
559.033806	1203.447600	7.283333
560.484263	1211.064632	7.300000
562.577254	1217.586101	7.316667
563.867806	1224.389034	7.333333
565.478408	1232.461186	7.350000
567.410880	1239.085937	7.366667
568.862189	1245.430314	7.383333
570.794029	1252.998133	7.400000
572.245318	1259.372824	7.416667
574.017262	1266.113547	7.433333
575.789503	1272.410894	7.450000
577.240148	1279.748009	7.466667
579.172546	1286.483062	7.483333
580.784272	1292.877573	7.500000
582.556784	1298.770253	7.516667
584.329288	1304.675066	7.533333
585.620328	1310.750276	7.550000
587.552365	1318.022919	7.566667
589.164358	1324.019330	7.583333
590.293635	1332.055219	7.600000
592.225324	1339.847556	7.616667
593.675544	1347.817614	7.633333
595.767377	1356.067897	7.650000
597.539805	1362.086628	7.666667
598.990621	1369.167572	7.683333
600.602229	1375.738181	7.700000
602.212874	1383.746081	7.716667
603.823505	1391.773793	7.733333
605.916218	1398.710833	7.750000
607.528104	1404.865776	7.766667
609.300788	1410.502215	7.783333
610.752174	1416.732854	7.800000
612.363394	1423.883281	7.816667
614.135732	1430.035259	7.833333
615.425639	1437.801581	7.850000
617.035857	1446.447162	7.866667
619.128487	1453.505987	7.883333
620.579493	1460.304218	7.900000
622.511944	1466.959999	7.916667
623.801794	1474.811633	7.933333
625.572432	1483.500722	7.950000
627.504851	1490.203783	7.966667
629.116292	1497.024758	7.983333
630.888207	1503.807681	8.000000
632.339474	1510.216729	8.016667
634.111371	1517.026565	8.033333
635.722775	1523.902188	8.050000
637.172028	1533.315778	8.066667
639.264532	1540.563888	8.083333
640.554935	1547.590159	8.100000
642.326116	1555.469939	8.116667
644.097953	1562.370604	8.133333
645.869446	1569.784570	8.150000
647.480778	1576.765673	8.166667
648.931618	1583.812264	8.183333
650.541923	1592.327684	8.200000
652.473520	1600.256609	8.216667
653.923315	1608.862253	8.233333
655.855904	1615.311938	8.250000
657.306692	1622.434285	8.266667
658.917276	1630.533298	8.283333
660.849838	1637.023045	8.300000
662.299916	1645.205931	8.316667
664.232119	1652.232613	8.333333
665.682516	1659.938029	8.350000
667.293388	1667.607934	8.366667
669.064389	1675.755312	8.383333
670.675239	1683.457803	8.400000
672.285733	1691.690965	8.416667
674.057391	1698.859070	8.433333
675.507378	1707.176866	8.450000
677.599290	1715.308254	8.466667
679.050297	1722.105219	8.483333
680.660735	1730.422293	8.500000
682.432691	1737.144179	8.516667
683.882623	1745.544717	8.533333
685.813995	1753.810379	8.550000
687.264254	1761.722846	8.566667
689.196306	1768.974091	8.583333
690.646545	1776.917190	8.600000
692.257257	1784.825302	8.616667
693.867958	1792.749233	8.633333
695.638778	1801.166744	8.650000
697.088264	1810.232930	8.666667
699.019900	1818.106038	8.683333
700.790684	1826.577191	8.700000
702.883495	1833.367714	8.716667
704.335076	1839.306239	8.733333
705.785936	1846.321588	8.750000
707.396914	1853.833487	8.766667
708.686196	1862.531879	8.783333
710.616682	1872.120474	8.800000
712.548595	1879.579034	8.816667
714.159170	1887.691214	8.833333
715.931303	1894.149484	8.850000
717.382100	1901.259428	8.866667
718.992647	1909.414299	8.883333
720.602819	1918.127575	8.900000
722.373463	1926.808561	8.916667
723.983977	1935.012958	8.933333
725.594114	1943.778793	8.950000
727.525206	1952.462424	8.966667
729.296536	1960.118816	8.983333
730.747625	1966.792368	9.000000
732.357719	1975.623534	9.016667
733.968538	1983.371870	9.033333
735.577870	1993.339457	9.050000
737.509264	2001.572140	9.066667
739.119681	2009.920406	9.083333
740.891685	2016.572004	9.100000
742.341971	2024.443751	9.116667
743.952731	2032.279734	9.133333
745.883702	2041.144331	9.150000
747.334333	2048.501909	9.166667
748.783832	2057.548107	9.183333
750.715145	2065.903561	9.200000
752.164245	2075.545397	9.216667
753.934298	2085.108219	9.233333
755.865575	2093.515517	9.250000
757.476254	2101.473671	9.266667
759.408646	2108.217501	9.283333
760.699098	2115.169415	9.300000
762.469095	2124.816246	9.316667
764.079736	2132.829570	9.333333
765.528743	2142.611739	9.350000
767.620812	2150.508221	9.366667
769.231806	2157.995979	9.383333
771.003274	2165.446866	9.400000
772.293285	2173.057365	9.416667
773.903102	2182.300978	9.433333
775.834258	2190.890332	9.450000
777.444822	2199.018669	9.466667
778.733640	2208.410907	9.483333
780.663990	2218.202376	9.500000
782.273748	2227.533586	9.516667
784.044365	2236.254719	9.533333
785.654100	2245.620785	9.550000
787.585567	2253.744971	9.566667
789.196060	2261.980782	9.583333
790.646450	2269.696437	9.600000
792.416625	2279.078389	9.616667
794.027088	2287.357243	9.633333
795.475882	2297.456130	9.650000
797.406504	2306.842443	9.666667
799.016936	2315.168043	9.683333
800.947929	2323.999556	9.700000
802.397859	2332.402672	9.716667
804.007471	2341.952787	9.733333
805.617467	2350.929086	9.750000
807.227056	2360.514068	9.766667
808.997512	2369.474962	9.783333
810.767958	2378.451881	9.800000
812.216630	2388.732715	9.816667
814.308817	2396.453803	9.833333
815.919949	2403.734265	9.850000
817.209309	2412.318199	9.866667
818.979302	2421.970597	9.883333
820.588398	2432.289525	9.900000
822.840619	2440.632148	9.916667
824.291630	2447.422060	9.933333
825.901501	2456.585188	9.950000
827.190397	2465.860013	9.966667
828.638954	2476.313096	9.983333
830.889907	2486.547306	10.000000
832.500953	2493.956707	10.016667
834.111585	2501.984690	10.033333
835.882282	2510.586148	10.050000
837.331598	2519.906854	10.066667
839.101048	2530.370014	10.083333
840.711232	2539.065117	10.100000
842.160515	2548.434626	10.116667
844.090410	2558.905325	10.133333
845.700564	2567.646416	10.150000
847.309883	2577.633224	10.166667
849.080085	2586.973805	10.183333
850.529313	2596.425091	10.200000
852.459146	2606.988179	10.216667
853.908766	2615.853504	10.233333
855.678509	2625.880085	10.250000
857.770452	2633.964995	10.266667
858.899081	2642.967808	10.283333
860.990171	2652.325599	10.300000
862.440162	2660.638729	10.316667
864.210269	2670.120903	10.333333
865.981205	2678.366418	10.350000
867.269848	2688.019614	10.366667
869.200405	2697.501096	10.383333
870.810832	2705.834092	10.400000
872.259504	2716.116464	10.416667
874.029125	2726.323239	10.433333
875.477349	2737.273848	10.450000
877.728389	2747.377768	10.466667
879.178711	2755.196277	10.483333
880.788231	2764.883857	10.500000
882.398166	2773.951413	10.516667
884.168573	2782.986573	10.533333
885.617580	2792.766825	10.550000
887.708501	2802.377224	10.566667
888.997864	2810.956333	10.583333
890.767803	2820.689874	10.600000
892.216769	2830.532205	10.616667
893.825344	2841.629690	10.633333
895.916642	2850.677188	10.650000
897.205094	2860.614793	10.666667
898.974546	2871.075490	10.683333
900.422590	2882.293384	10.700000
902.351629	2894.041134	10.716667
904.281958	2903.864336	10.733333
905.570788	2913.237782	10.750000
907.501096	2923.092280	10.766667
909.272222	2931.053616	10.783333
910.881549	2941.029320	10.800000
912.652221	2949.668110	10.816667
913.941004	2959.111156	10.833333
915.710342	2969.741763	10.850000
917.641468	2978.375573	10.866667
919.090703	2987.816177	10.883333
920.860449	2997.837805	10.900000
922.470586	3006.602886	10.916667
923.758428	3017.451581	10.933333
925.687737	3028.797361	10.950000
927.295627	3040.916826	10.966667
929.387166	3049.605583	10.983333
930.675849	3059.197998	11.000000
932.606445	3068.623095	11.016667
934.055143	3078.864465	11.033333
935.663865	3089.743659	11.050000
937.433054	3100.595758	11.066667
939.203128	3110.127809	11.083333
940.651783	3120.434394	11.100000
942.421387	3130.666836	11.116667
944.030951	3140.288523	11.133333
945.639603	3151.270257	11.150000
947.409176	3161.551172	11.166667
948.857777	3171.938088	11.183333
950.786901	3183.558411	11.200000
952.557347	3192.535887	11.216667
953.684501	3203.738545	11.233333
955.613589	3215.414441	11.250000
957.222158	3226.520040	11.266667
959.313524	3235.466750	11.283333
960.923899	3243.878143	11.300000
962.533352	3253.665544	11.316667
964.143253	3262.783598	11.333333
965.591290	3274.012033	11.350000
967.360275	3285.169657	11.366667
968.968767	3296.389906	11.383333
970.576787	3308.316032	11.400000
972.506676	3318.796273	11.416667
974.116056	3328.691623	11.433333
975.563559	3340.717431	11.450000
977.654821	3349.819832	11.466667
978.942748	3360.540628	11.483333
980.872118	3371.794719	11.500000
982.481448	3381.765939	11.516667
984.090768	3391.751401	11.533333
986.021504	3400.966822	11.550000
987.309847	3411.067744	11.566667
988.917735	3423.189892	11.583333
990.525610	3435.332356	11.600000
992.294420	3446.750828	11.616667
994.064157	3456.784553	11.633333
995.672936	3467.578691	11.650000
997.281232	3479.092433	11.666667
998.889516	3490.624359	11.683333
1000.658267	3502.130945	11.700000
1002.427479	3512.949242	11.716667
1004.036201	3523.827231	11.733333
1005.644912	3534.721390	11.750000
1007.575046	3544.835562	11.766667
1009.185163	3553.630181	11.783333
1010.955277	3563.103420	11.800000
1012.403947	3573.387683	11.816667
1014.012130	3585.068967	11.833333
1015.942695	3594.540110	11.850000
1017.391336	3604.868029	11.866667
1018.999966	3615.882898	11.883333
1020.929543	3626.827943	11.900000
1022.217675	3637.243416	11.916667
1024.146749	3648.938799	11.933333
1025.595340	3659.341632	11.950000
1027.202468	3672.598878	11.966667
1029.131989	3683.627363	11.983333
1030.740542	3694.757674	12.000000
1032.510048	3705.137700	12.016667
1033.797623	3716.384737	12.033333
1035.725642	3729.654954	12.050000
1037.817046	3738.544014	12.066667
1039.105564	3748.384211	12.083333
1041.035986	3758.066930	12.100000
1042.324487	3767.931988	12.116667
1043.932958	3779.185146	12.133333
1045.701406	3791.143523	12.150000
1046.987916	3803.979475	12.166667
1049.237283	3816.582327	12.183333
1050.685720	3827.213059	12.200000
1052.615583	3837.731640	12.216667
1054.225467	3846.876301	12.233333
1055.352427	3858.369299	12.250000
1057.280283	3871.883129	12.266667
1059.049627	3882.504107	12.283333
1060.817969	3894.620070	12.300000
1062.747771	3905.229883	12.316667
1064.197124	3914.495311	12.333333
1065.805453	3925.958692	12.350000
1067.415268	3935.206424	12.366667
1068.701125	3949.017491	12.383333
1070.789356	3962.642999	12.400000
1072.237663	3973.468747	12.416667
1074.005412	3986.470146	12.433333
1076.096111	3996.412263	12.450000
1077.383911	4007.324283	12.466667
1079.313611	4018.084973	12.483333
1080.440914	4029.066822	12.500000
1082.207595	4043.662399	12.516667
1083.977291	4053.758266	12.533333
1085.583972	4067.682914	12.550000
1087.996065	4076.887876	12.566667
1089.285314	4085.635001	12.583333
1091.054975	4095.783176	12.600000
1092.343196	4106.067013	12.616667
1093.790359	4118.600441	12.633333
1095.557445	4132.591436	12.650000
1097.486524	4144.279254	12.666667
1098.934161	4156.105936	12.683333
1101.186219	4164.691046	12.700000
1102.313394	4175.863490	12.716667
1104.081443	4188.417927	12.733333
1105.368048	4201.112615	12.750000
1107.456512	4214.390095	12.766667
1109.064561	4226.272775	12.783333
1110.673114	4237.402293	12.800000
1112.601580	4250.006186	12.816667
1114.372140	4258.812101	12.833333
1115.659711	4270.064605	12.850000
1117.428186	4281.983581	12.866667
1118.875696	4293.999399	12.883333
1120.964583	4306.645869	12.900000
1122.735103	4315.510838	12.916667
1124.023667	4325.282225	12.933333
1125.952568	4337.237065	12.950000
1127.400027	4349.328385	12.966667
1129.007952	4361.395972	12.983333
1130.776866	4372.659318	13.000000
1132.063292	4385.619916	13.016667
1134.151566	4399.182470	13.033333
1135.760496	4409.749951	13.050000
1137.528317	4422.644193	13.066667
1139.298231	4432.414341	13.083333
1140.585655	4443.887077	13.100000
1142.514447	4456.003233	13.116667
1143.800795	4469.082353	13.133333
1145.729035	4482.021862	13.150000
1147.497847	4493.438287	13.166667
1148.785219	4504.987253	13.183333
1151.033847	4518.691924	13.200000

1152.483270	4527.853116	13.216667
1154.089969	4541.749515	13.233333
1155.859263	4552.445885	13.250000
1157.145519	4565.660843	13.266667
1158.913726	4577.979549	13.283333
1160.842398	4590.275713	13.300000
1162.290166	4601.906014	13.316667
1164.057804	4615.073240	13.333333
1165.664954	4628.297794	13.350000
1167.111616	4641.579516	13.366667
1169.200707	4653.921262	13.383333
1170.647344	4667.238725	13.400000
1172.415461	4679.691833	13.416667
1174.023091	4692.199969	13.433333
1175.952202	4703.840100	13.450000
1177.559811	4716.380074	13.466667
1179.167951	4728.127154	13.483333
1180.776081	4739.888679	13.500000
1182.223726	4751.702970	13.516667
1184.151155	4765.853152	13.533333
1186.080750	4776.771335	13.550000
1187.206868	4789.521196	13.566667
1189.135353	4802.096578	13.583333
1190.742876	4814.764659	13.600000
1192.188270	4829.938512	13.616667
1194.116719	4842.566394	13.633333
1195.725304	4853.648351	13.650000
1197.332233	4867.203118	13.666667
1199.750324	4867.455773	13.683333
1199.125976	4858.588154	13.700000
1198.512589	4833.362002	13.716667
1197.421015	4803.414596	13.733333
1196.011703	4768.749103	13.750000
1194.442381	4733.425060	13.766667
1192.873521	4697.412373	13.783333
1191.145720	4659.148655	13.800000
1189.094185	4625.112909	13.816667
1187.362455	4592.712386	13.833333
1185.791132	4560.376377	13.850000
1183.897722	4529.811094	13.866667
1182.486209	4498.429773	13.883333
1180.754207	4466.435752	13.900000
1179.182612	4434.505688	13.916667
1177.450471	4402.718579	13.933333
1175.396783	4371.896838	13.950000
1173.823414	4342.614082	13.966667
1172.249986	4313.420165	13.983333
1170.356063	4283.620136	14.000000
1168.943509	4253.793185	14.016667
1166.888468	4224.991694	14.033333
1165.314798	4196.158107	14.050000
1163.579051	4169.752122	14.066667
1161.844278	4141.893914	14.083333
1160.268905	4115.602707	14.100000
1159.016471	4086.266911	14.116667
1156.799589	4059.541974	14.133333
1155.224562	4032.732901	14.150000
1153.649482	4006.003572	14.166667
1152.074349	3979.353977	14.183333
1150.339688	3951.328792	14.200000
1148.443989	3924.180228	14.216667
1146.706718	3900.050400	14.233333
1145.613301	3872.852694	14.250000
1143.235014	3847.553305	14.266667
1142.140500	3821.994004	14.283333
1140.084052	3795.291467	14.300000
1138.508000	3770.013239	14.316667
1137.092866	3744.036924	14.333333
1135.517200	3718.182496	14.350000
1133.782463	3690.270489	14.366667
1131.724279	3666.158723	14.383333
1129.825559	3643.520738	14.400000
1128.408231	3620.817665	14.416667
1126.669904	3598.263386	14.433333
1125.575370	3572.734077	14.450000
1123.680303	3544.643011	14.466667
1121.622306	3520.252215	14.483333
1120.206175	3495.763840	14.500000
1117.986176	3473.690886	14.516667
1116.728535	3452.126364	14.533333
1114.990362	3429.343625	14.550000
1113.413562	3405.180628	14.566667
1112.158609	3379.605971	14.583333
1110.100735	3355.031800	14.600000
