Mon Apr 01 15:15:51 2019


Number of Points = 15778

Depth (nm)	Load (µN)	Time (s)
-2.895822	-0.798084	0.000000
-3.361598	-1.349598	0.016667
-3.505669	-1.393271	0.033333
94.838044	40.875826	5.716667
95.176994	40.974092	5.733333
95.354774	41.240919	5.750000
95.854811	41.280300	5.766667
95.871340	41.825946	5.783333
96.532545	41.697318	5.800000
96.710488	41.747203	5.816667
97.693950	41.390302	5.833333
97.388631	41.618699	5.850000
97.888667	41.659290	5.866667
98.066445	41.928816	5.883333
98.566563	41.860163	5.900000
98.744506	41.910531	5.916667
99.405628	41.892491	5.933333
99.422566	41.892491	5.950000
99.922601	41.934174	5.966667
99.939539	41.934174	5.983333
100.600578	42.026891	6.000000
100.778521	42.077744	6.016667
100.956132	42.570808	6.033333
101.456166	42.613819	6.050000
101.795112	42.716546	6.066667
101.972971	42.878986	6.083333
102.472921	43.033888	6.100000
102.973037	42.966703	6.116667
103.150979	43.018518	6.133333
103.651179	42.840109	6.150000
103.990208	42.832517	6.166667
104.329237	42.824987	6.183333
104.507179	42.876985	6.200000
104.846208	42.869576	6.216667
104.701807	43.263983	6.233333
105.523846	43.414075	6.250000
105.701787	43.466616	6.266667
106.040648	43.684062	6.283333
106.379676	43.677380	6.300000
106.879623	43.836087	6.316667
107.218736	43.717164	6.333333
107.557680	43.823271	6.350000
107.735536	43.989079	6.366667
108.396738	43.863966	6.383333
108.574764	43.804507	6.400000
109.074879	43.738915	6.416667
109.091817	43.738915	6.433333
109.753019	43.613928	6.450000
109.608701	43.899259	6.466667
110.269818	43.887542	6.483333
110.286672	44.000688	6.500000
110.947704	44.102663	6.516667
111.286731	44.097140	6.533333
111.464672	44.151132	6.550000
111.642612	44.205184	6.566667
112.142385	44.595250	6.583333
112.642500	44.530762	6.600000
112.981612	44.411860	6.616667
113.320639	44.406885	6.633333
113.498494	44.575466	6.650000
113.837606	44.456567	6.666667
114.015375	44.739615	6.683333
114.515575	44.561271	6.700000
114.854430	44.785413	6.716667
115.193542	44.666519	6.733333
115.532397	44.891204	6.750000
115.871510	44.772313	6.766667
116.049277	45.056985	6.783333
116.388304	45.052922	6.800000
116.727158	45.278871	6.816667
117.227271	45.215609	6.833333
117.566211	45.327037	6.850000
117.744150	45.382841	6.866667
118.244176	45.435190	6.883333
118.422115	45.491176	6.900000
118.600054	45.547221	6.916667
119.261168	45.540619	6.933333
119.600193	45.537409	6.950000
119.939306	45.418534	6.966667
120.278158	45.647019	6.983333
120.456096	45.703489	7.000000
120.795035	45.816610	7.016667
120.972886	45.989406	7.033333
121.472737	46.276284	7.050000
121.811762	46.273864	7.066667
122.311874	46.212075	7.083333
122.489812	46.269209	7.100000
122.828837	46.266974	7.116667
123.006600	46.557777	7.133333
123.667799	46.436928	7.150000
123.845825	46.377500	7.166667
124.184762	46.492555	7.183333
124.523787	46.490746	7.200000
124.701636	46.665590	7.216667
125.362835	46.545113	7.233333
125.379597	46.779744	7.250000
125.879709	46.718877	7.266667
125.896471	46.953867	7.283333
126.396406	47.128533	7.300000
126.735430	47.127454	7.316667
127.074366	47.244322	7.333333
127.574389	47.302011	7.350000
128.074588	47.123753	7.366667
128.252348	47.418710	7.383333
128.591460	47.299874	7.400000
128.930573	47.181038	7.416667
129.269597	47.180450	7.433333
129.447533	47.239339	7.450000
129.947556	47.297883	7.466667
129.803318	47.475786	7.483333
130.625336	47.653256	7.500000
