Thu Nov 07 13:50:41 2013

Number of Points = 1051
Depth (nm)	Load (µN)	Time (s)
212.572510	230.988156	2.933333
214.985580	234.950453	2.950000
217.237787	239.529150	2.966667
219.810955	244.016968	2.983333
222.223436	248.858464	3.000000
224.796571	253.395643	3.016667
227.529994	258.174147	3.033333
230.424442	262.094521	3.050000
232.676923	266.263912	3.066667
235.089879	270.395506	3.083333
237.502636	274.825601	3.100000
239.915378	279.277460	3.116667
242.327917	284.032345	3.133333
244.900739	289.036594	3.150000
247.634221	293.726456	3.166667
249.725734	298.669249	3.183333
252.459184	303.407401	3.200000
254.871641	308.284032	3.216667
257.123401	313.530397	3.233333
259.695925	318.978894	3.250000
262.268430	324.456551	3.266667
265.001599	329.613901	3.283333
267.413971	334.618332	3.300000
270.147303	339.532902	3.316667
272.399352	344.346682	3.333333
274.811676	349.422358	3.350000
277.223784	354.820499	3.366667
279.956850	360.131424	3.383333
282.208031	366.241485	3.400000
284.780167	372.269625	3.416667
287.191590	378.690201	3.433333
289.763887	384.478366	3.450000
292.014777	391.022151	3.466667
294.586620	397.487050	3.483333
297.158440	403.986656	3.500000
299.891141	409.842870	3.516667
302.463543	415.473100	3.533333
305.196416	421.073391	3.550000
307.287740	426.298139	3.566667
309.860302	431.690384	3.583333
312.111447	437.853461	3.600000
314.522421	444.943737	3.616667
317.094287	451.375722	3.633333
320.147594	457.670279	3.650000
322.399088	463.312256	3.666667
324.971109	469.512515	3.683333
327.222352	475.530035	3.700000
330.115309	481.674817	3.716667
332.206028	487.803292	3.733333
334.777752	494.446743	3.750000
337.188966	501.178466	3.766667
340.081844	507.442000	3.783333
342.814660	513.125901	3.800000
345.226709	518.612801	3.816667
347.799454	523.730650	3.833333
349.890274	529.708572	3.850000
352.301827	535.935657	3.866667
354.873168	543.149150	3.883333
357.123967	549.829499	3.900000
359.695035	557.451215	3.916667
362.266767	564.082085	3.933333
364.838479	570.742332	3.950000
367.570659	577.376035	3.966667
369.821590	583.860178	3.983333
372.232523	591.011128	4.000000
374.804391	597.439552	4.016667
377.375771	604.596035	4.033333
379.947365	611.432602	4.050000
382.519176	617.945312	4.066667
384.930482	624.540589	4.083333
387.501780	631.818599	4.100000
389.913049	638.470013	4.116667
392.484546	645.451018	4.133333
395.056505	651.742067	4.150000
397.146020	659.668049	4.166667
400.038190	666.988658	4.183333
402.128146	674.255245	4.200000
404.699054	682.114975	4.216667
407.269940	690.009676	4.233333
409.841048	697.571321	4.250000
412.572869	704.740426	4.266667
414.983945	711.679138	4.283333
417.394504	719.388493	4.300000
419.966029	726.328165	4.316667
422.216061	734.154291	4.333333
424.947531	741.846880	4.350000
427.518746	749.249601	4.366667
430.089941	756.681842	4.383333
432.339888	764.633757	4.400000
434.589814	772.617760	4.416667
437.320665	781.234328	4.433333
439.731032	789.230380	4.450000
442.140861	798.029916	4.466667
445.032385	806.315432	4.483333
447.121711	814.522027	4.500000
450.013188	822.876362	4.516667
452.423706	830.647672	4.533333
454.673191	839.288593	4.550000
457.404377	847.406110	4.566667
459.975585	854.819851	4.583333
462.225269	863.163311	4.600000
464.956392	871.375013	4.616667
467.206033	879.782892	4.633333
469.775820	889.316694	4.650000
472.185633	898.141044	4.666667
474.916395	906.891491	4.683333
477.326703	914.975438	4.700000
479.575415	924.770094	4.716667
482.306106	933.626038	4.733333
484.876836	941.752308	4.750000
487.608033	949.853931	4.766667
490.178999	957.627360	4.783333
492.428698	965.949761	4.800000
494.999072	974.608124	4.816667
497.408937	983.353013	4.833333
499.658015	992.601960	4.850000
502.389090	1000.885637	4.866667
504.637841	1010.622395	4.883333
507.368025	1020.235171	4.900000
509.938265	1029.093287	4.916667
512.026455	1038.995181	4.933333
514.916765	1049.092057	4.950000
517.326735	1057.680346	4.966667
519.735823	1067.585777	4.983333
522.466723	1076.129832	5.000000
524.715856	1085.296768	5.016667
527.606621	1094.714676	5.033333
530.177264	1102.971013	5.050000
532.747888	1111.254510	5.066667
534.997230	1120.109527	5.083333
537.085773	1129.486286	5.100000
539.815647	1139.561519	5.116667
542.385305	1149.286916	5.133333
544.794455	1159.101025	5.150000
547.685335	1168.345872	5.166667
549.613280	1177.943264	5.183333
552.182246	1188.701547	5.200000
554.752087	1198.154699	5.216667
557.160516	1209.044196	5.233333
560.051282	1218.460229	5.250000
562.300387	1227.668309	5.266667
564.869835	1237.708736	5.283333
567.439564	1247.328663	5.300000
569.848786	1257.034114	5.316667
572.579264	1266.207583	5.333333
574.506988	1276.135362	5.350000
577.557159	1287.109679	5.366667
580.127708	1295.506726	5.383333
582.215229	1306.407234	5.400000
585.105776	1316.150914	5.416667
587.033076	1326.710445	5.433333
589.601979	1337.563052	5.450000
592.170542	1348.924142	5.466667
594.900194	1359.330912	5.483333
597.308852	1369.878208	5.500000
600.038774	1379.881545	5.516667
602.448023	1389.546646	5.533333
605.017098	1400.143459	5.550000
607.265179	1410.880384	5.566667
609.994691	1421.495798	5.583333
612.082240	1432.355697	5.600000
614.972190	1442.989920	5.616667
617.541795	1452.795377	5.633333
619.950244	1463.654260	5.650000
622.519481	1474.009354	5.666667
624.607241	1484.553140	5.683333
627.014636	1496.985551	5.700000
629.903785	1508.815181	5.716667
632.151628	1519.907539	5.733333
635.201870	1530.776229	5.750000
637.450662	1540.451615	5.766667
639.698770	1551.148666	5.783333
642.427641	1562.720702	5.800000
644.675368	1573.985969	5.816667
647.243032	1586.688806	5.833333
649.812015	1597.422970	5.850000
652.219477	1609.755571	5.866667
655.109042	1620.962776	5.883333
657.356987	1631.903585	5.900000
659.925196	1643.792560	5.916667
662.333237	1655.260737	5.933333
664.580427	1667.327781	5.950000
667.308699	1679.793373	5.966667
669.877150	1691.321437	5.983333
672.284747	1703.452869	6.000000
674.853496	1714.535546	6.016667
677.261043	1726.741052	6.033333
679.989881	1738.362180	6.050000
682.558912	1749.025106	6.066667
684.645417	1761.441995	6.083333
687.374185	1773.168762	6.100000
689.460640	1785.661044	6.116667
692.509973	1797.887636	6.133333
695.078537	1809.245463	6.150000
697.486596	1820.686733	6.166667
700.055474	1831.577738	6.183333
702.141807	1844.252038	6.200000
704.548723	1857.399404	6.216667
707.276579	1870.487723	6.233333
709.684521	1882.102726	6.250000
712.894498	1894.039153	6.266667
714.982517	1904.197961	6.283333
717.390031	1916.451383	6.300000
719.958735	1927.602240	6.316667
722.044141	1941.660905	6.333333
724.611333	1955.067024	6.350000
727.339349	1967.916298	6.366667
729.907223	1980.304150	6.383333
732.956524	1992.578258	6.400000
734.883900	2003.025204	6.416667
737.451335	2016.068951	6.433333
740.020234	2026.928437	6.450000
742.267028	2039.585893	6.466667
744.834390	2052.738365	6.483333
747.241619	2065.419095	6.500000
749.970166	2077.475087	6.516667
752.699068	2089.001338	6.533333
754.785640	2101.319706	6.550000
757.513363	2114.604759	6.566667
759.921235	2126.325869	6.583333
762.006597	2140.449713	6.600000
765.055974	2152.609761	6.616667
766.981566	2165.718481	6.633333
770.028978	2180.811534	6.650000
772.275869	2193.324751	6.666667
774.843317	2206.348939	6.683333
777.411129	2218.831565	6.700000
779.818435	2231.396103	6.716667
782.385424	2245.105451	6.733333
784.792685	2257.738785	6.750000
787.199141	2271.571565	6.766667
789.926929	2284.761150	6.783333
792.172852	2298.718738	6.800000
795.220768	2313.060367	6.816667
797.307735	2324.788634	6.833333
799.874548	2338.761301	6.850000
802.441731	2352.180793	6.866667
804.848408	2365.684560	6.883333
807.415145	2379.771066	6.900000
809.982655	2392.703441	6.916667
812.389260	2406.315011	6.933333
814.956725	2419.315042	6.950000
817.364087	2431.795494	6.966667
819.930702	2446.064744	6.983333
822.176730	2459.865061	7.000000
824.743699	2473.605547	7.016667
827.470718	2487.940974	7.033333
829.877156	2501.802806	7.050000
832.283160	2516.310225	7.066667
835.171813	2528.880527	7.083333
837.258036	2541.719195	7.100000
839.503487	2556.381869	7.116667
842.229532	2572.172049	7.133333
844.795065	2588.055134	7.150000
847.522292	2602.080227	7.166667
850.250327	2614.901483	7.183333
