Thu Mar 21 15:41:05 2019


Number of Points = 15270

Depth (nm)	Load (µN)	Time (s)
-1.061161	0.732251	0.000000
-1.057636	0.446084	0.016667
-1.537632	0.682520	0.033333
239.711098	42.168473	8.333333
239.875495	42.109185	8.350000
239.717718	42.168473	8.366667
240.043305	41.912570	8.383333
239.724441	42.031148	8.400000
239.888735	42.109185	8.416667
239.731164	41.893883	8.433333
239.895356	42.109185	8.450000
239.898769	41.971859	8.466667
239.902182	41.834593	8.483333
239.744302	42.031148	8.500000
239.747715	41.893883	8.516667
239.751025	41.893883	8.533333
239.915216	42.109185	8.550000
239.757542	42.031148	8.566667
239.921939	41.971859	8.583333
239.764162	42.031148	8.600000
239.606385	42.090437	8.616667
239.931766	42.109185	8.633333
239.612799	42.365145	8.650000
239.777196	42.305858	8.666667
239.941594	42.246570	8.683333
239.945110	41.971859	8.700000
239.626245	42.090437	8.716667
239.790540	42.168473	8.733333
239.793850	42.168473	8.750000
239.958350	41.971859	8.766667
239.800470	42.168473	8.783333
239.803883	42.031148	8.800000
239.968383	41.834593	8.816667
239.810709	41.756677	8.833333
239.652726	42.090437	8.850000
239.978313	41.834593	8.866667
239.820433	42.031148	8.883333
239.985036	41.697387	8.900000
239.827259	41.756677	8.916667
239.669482	41.815967	8.933333
239.833776	41.893883	8.950000
239.837087	41.893883	8.966667
239.679309	41.953172	8.983333
240.004794	41.834593	9.000000
239.686033	41.815967	9.016667
240.011517	41.697387	9.033333
239.692756	41.678822	9.050000
239.857153	41.619531	9.066667
239.860360	41.756677	9.083333
240.024860	41.560241	9.100000
239.706099	41.541736	9.116667
239.870393	41.619531	9.133333
239.873703	41.619531	9.150000
239.876807	41.893883	9.166667
239.719030	41.953172	9.183333
239.722443	41.815967	9.200000
239.725650	41.953172	9.216667
239.890150	41.756677	9.233333
239.893358	41.893883	9.250000
239.896771	41.756677	9.266667
239.738994	41.815967	9.283333
239.742201	41.953172	9.300000
239.906701	41.756677	9.316667
240.071098	41.697387	9.333333
239.752234	41.815967	9.350000
239.916734	41.619531	9.366667
239.920044	41.619531	9.383333
239.762370	41.541736	9.400000
239.926664	41.619531	9.416667
239.929974	41.619531	9.433333
239.933387	41.482445	9.450000
239.775610	41.541736	9.466667
240.101094	41.423154	9.483333
239.782333	41.404710	9.500000
239.785746	41.267743	9.516667
239.627866	41.464001	9.533333
239.792263	41.404710	9.550000
239.795470	41.541736	9.566667
239.798883	41.404710	9.583333
239.801988	41.678822	9.600000
239.805401	41.541736	9.616667
239.808608	41.678822	9.633333
239.973108	41.482445	9.650000
239.815331	41.541736	9.666667
239.818641	41.541736	9.683333
239.821951	41.541736	9.700000
239.986348	41.482445	9.716667
239.828674	41.404710	9.733333
239.831881	41.541736	9.750000
239.835191	41.541736	9.766667
239.838604	41.404710	9.783333
239.841811	41.541736	9.800000
239.684034	41.601027	9.816667
239.687241	41.738112	9.833333
240.174018	41.286127	9.850000
239.855257	41.267743	9.866667
239.858567	41.267743	9.883333
239.861877	41.267743	9.900000
239.704100	41.327035	9.916667
239.868600	41.130837	9.933333
239.871807	41.267743	9.950000
240.036307	41.071544	9.966667
239.717443	41.190129	9.983333
239.720753	41.190129	10.000000
239.885048	41.267743	10.016667
239.888460	41.130837	10.033333
239.730786	41.053282	10.050000
240.056168	41.071544	10.066667
239.898493	40.993989	10.083333
239.740921	40.779768	10.100000
239.744026	41.053282	10.116667
239.908526	40.857202	10.133333
239.911836	40.857202	10.150000
239.915146	40.857202	10.166667
239.757266	41.053282	10.183333
239.921766	40.857202	10.200000
239.925179	40.720474	10.216667
239.767402	40.779768	10.233333
239.770609	40.916495	10.250000
239.612730	41.112575	10.266667
239.777127	41.053282	10.283333
239.941524	40.993989	10.300000
239.944834	40.993989	10.316667
239.625970	41.112575	10.333333
239.951352	41.130837	10.350000
239.954764	40.993989	10.366667
239.796987	41.053282	10.383333
239.800297	41.053282	10.400000
239.964695	40.993989	10.416667
239.807020	40.916495	10.433333
239.649140	41.112575	10.450000
239.813435	41.190129	10.466667
239.977935	40.993989	10.483333
239.659173	40.975789	10.500000
239.662278	41.249421	10.516667
239.665485	41.386327	10.533333
239.829883	41.327035	10.550000
239.994382	41.130837	10.566667
239.675621	41.112575	10.583333
239.839915	41.190129	10.600000
239.682138	41.249421	10.616667
239.846638	41.053282	10.633333
239.688656	41.386327	10.650000
240.014345	40.993989	10.666667
239.695379	41.249421	10.683333
240.020966	40.993989	10.700000
239.863189	41.053282	10.716667
239.705412	41.112575	10.733333
239.869706	41.190129	10.750000
240.034411	40.720474	10.766667
239.876634	40.779768	10.783333
239.718754	40.975789	10.800000
239.722064	40.975789	10.816667
239.886462	40.916495	10.833333
239.889874	40.779768	10.850000
239.732200	40.702395	10.866667
239.735305	40.975789	10.883333
239.738717	40.839062	10.900000
239.741925	40.975789	10.916667
239.906322	40.916495	10.933333
239.909735	40.779768	10.950000
239.913147	40.643101	10.966667
239.916355	40.779768	10.983333
239.919767	40.643101	11.000000
239.761888	40.839062	11.016667
239.765300	40.702395	11.033333
239.768610	40.702395	11.050000
239.933110	40.506493	11.066667
239.775333	40.565788	11.083333
239.617454	40.761689	11.100000
240.104025	40.583806	11.116667
240.107540	40.310649	11.133333
239.788778	40.292752	11.150000
239.630899	40.488535	11.166667
239.956485	40.233456	11.183333
239.798606	40.429240	11.200000
239.801814	40.565788	11.216667
239.805226	40.429240	11.233333
239.808536	40.429240	11.250000
239.811846	40.429240	11.266667
239.815156	40.429240	11.283333
239.657277	40.625083	11.300000
239.821674	40.565788	11.316667
239.663999	40.488535	11.333333
239.989381	40.506493	11.350000
239.831707	40.429240	11.366667
239.834914	40.565788	11.383333
239.677240	40.488535	11.400000
239.841534	40.565788	11.416667
240.005932	40.506493	11.433333
239.848257	40.429240	11.450000
240.012654	40.369944	11.466667
239.854877	40.429240	11.483333
239.858187	40.429240	11.500000
239.861497	40.429240	11.516667
239.865012	40.156323	11.533333
239.546045	40.411344	11.550000
239.710340	40.488535	11.566667
239.874635	40.565788	11.583333
239.878047	40.429240	11.600000
239.720168	40.625083	11.616667
239.723581	40.488535	11.633333
239.887875	40.565788	11.650000
239.891185	40.565788	11.666667
239.894598	40.429240	11.683333
239.736923	40.352048	11.700000
239.901218	40.429240	11.716667
239.904528	40.429240	11.733333
239.746751	40.488535	11.750000
239.911251	40.292752	11.766667
239.914561	40.292752	11.783333
239.756784	40.352048	11.800000
239.760094	40.352048	11.816667
239.924593	40.156323	11.833333
239.766816	40.215620	11.850000
239.770228	40.079252	11.866667
239.773538	40.079252	11.883333
239.937731	40.292752	11.900000
239.780056	40.215620	11.916667
239.944556	40.019955	11.933333
239.786779	40.079252	11.950000
239.789987	40.215620	11.966667
239.793297	40.215620	11.983333
239.957694	40.156323	12.000000
239.638932	40.138549	12.016667
239.964314	40.156323	12.033333
239.967828	39.883646	12.050000
239.648862	40.138549	12.066667
239.813361	39.942943	12.083333
239.655380	40.274916	12.100000
239.658588	40.411344	12.116667
240.145261	40.097027	12.133333
239.826397	40.215620	12.150000
239.990794	40.156323	12.166667
239.672237	39.865992	12.183333
239.675343	40.138549	12.200000
239.678550	40.274916	12.216667
239.842640	40.625083	12.233333
240.007038	40.565788	12.250000
239.849568	40.215620	12.266667
239.852878	40.215620	12.283333
240.017275	40.156323	12.300000
239.859498	40.215620	12.316667
239.540634	40.334213	12.333333
239.866118	40.215620	12.350000
239.869428	40.215620	12.366667
239.872738	40.215620	12.383333
239.714961	40.274916	12.400000
239.879256	40.352048	12.416667
239.721581	40.274916	12.433333
240.047066	40.156323	12.450000
239.889391	40.079252	12.466667
240.053788	40.019955	12.483333
239.734924	40.138549	12.500000
239.738336	40.002241	12.516667
239.741646	40.002241	12.533333
239.905941	40.079252	12.550000
239.748266	40.002241	12.566667
240.073751	39.883646	12.583333
239.915871	40.079252	12.600000
239.758196	40.002241	12.616667
239.600419	40.061538	12.633333
239.764714	40.138549	12.650000
239.606937	40.197846	12.666667
239.932422	40.079252	12.683333
239.774645	40.138549	12.700000
239.939246	39.806694	12.716667
239.942454	39.942943	12.733333
